HOG	OG	Gene Tree Parent Clade	BMAL	BOKI	CBRI	CELE	CINO	CNIO	CREM	HCON	OTIP	OVOL	PEXS	PRPA	SRAT
N11.HOG0005079	OG0001021	n1			CBRI.L5515_008379			CNIO.Cni-T05H4.7							
N11.HOG0005080	OG0001021	n20			CBRI.L5515_006469, CBRI.L5515_006470			CNIO.Cnig_chr_V.g17394							
N11.HOG0005081	OG0001021	n24			CBRI.L5515_008135			CNIO.Cnig_chr_V.g19559							
N11.HOG0005082	OG0001022	n7			CBRI.L5515_008859			CNIO.Cni-T01C3.11							
N11.HOG0005083	OG0001022	n12			CBRI.L5515_008722			CNIO.Cni-T06E4.5							
N11.HOG0005084	OG0001022	n19			CBRI.L5515_012360			CNIO.Cnig_chr_IV.g15297							
N11.HOG0005085	OG0001023	n4			CBRI.L5515_006713, CBRI.L5515_006714			CNIO.Cnig_chr_V.g17773							
N11.HOG0005086	OG0001023	n12			CBRI.L5515_006717			CNIO.Cnig_chr_V.g17776							
N11.HOG0005087	OG0001023	n14			CBRI.L5515_006716			CNIO.Cnig_chr_V.g17775							
N11.HOG0005088	OG0001023	n15			CBRI.L5515_006718			CNIO.Cnig_chr_V.g17777, CNIO.Cnig_chr_V.g17778							
N11.HOG0005089	OG0001023	n17			CBRI.L5515_006715			CNIO.Cnig_chr_V.g17774							
N11.HOG0005090	OG0001023	n19			CBRI.L5515_007034			CNIO.Cnig_chr_V.g18194							
N11.HOG0005091	OG0001023	n22						CNIO.Cnig_chr_V.g18195							
N11.HOG0005092	OG0001023	n23						CNIO.Cnig_chr_V.g18196							
N11.HOG0005093	OG0001024	n16			CBRI.L5515_008360			CNIO.Cni-fil-2							
N11.HOG0005094	OG0001024	n22			CBRI.L5515_006740			CNIO.Cnig_chr_V.g17810							
N11.HOG0005095	OG0001024	n24			CBRI.L5515_007152			CNIO.Cnig_chr_V.g18371							
N11.HOG0005096	OG0001024	n25			CBRI.L5515_008860			CNIO.Cnig_chr_V.g20429							
N11.HOG0005097	OG0001025	n8			CBRI.L5515_007892			CNIO.Cni-C45B11.6							
N11.HOG0005098	OG0001025	n13			CBRI.L5515_009730			CNIO.Cni-Y17D7B.2							
N11.HOG0005099	OG0001025	n21			CBRI.L5515_007933			CNIO.Cnig_chr_V.g19320							
N11.HOG0005100	OG0001025	n22			CBRI.L5515_008016			CNIO.Cni-col-152							
N11.HOG0005101	OG0001025	n24			CBRI.L5515_007891										
N11.HOG0005102	OG0001026	n5			CBRI.L5515_008069			CNIO.Cni-ceeh-2							
N11.HOG0005103	OG0001026	n9			CBRI.L5515_002995			CNIO.Cni-ceeh-1, CNIO.Cni-zip-2							
N11.HOG0005104	OG0001027	n9			CBRI.L5515_009011			CNIO.Cnig_chr_V.g20629							
N11.HOG0005105	OG0001027	n10			CBRI.L5515_008999			CNIO.Cnig_chr_V.g20601							
N11.HOG0005106	OG0001027	n17			CBRI.L5515_008997			CNIO.Cnig_chr_V.g20597							
N11.HOG0005107	OG0001027	n18			CBRI.L5515_009001, CBRI.L5515_009003			CNIO.Cnig_chr_V.g20593							
N11.HOG0005108	OG0001027	n20			CBRI.L5515_009000, CBRI.L5515_009002			CNIO.Cnig_chr_V.g20602, CNIO.Cnig_chr_X.g23660, CNIO.Cnig_chr_X.g23661							
N11.HOG0005109	OG0001027	n24			CBRI.L5515_008998			CNIO.Cnig_chr_V.g20598							
N11.HOG0005110	OG0001027	n25			CBRI.L5515_009020			CNIO.Cnig_chr_V.g20639							
N11.HOG0005111	OG0001028	n2			CBRI.L5515_001887			CNIO.Cni-T10E9.2							
N11.HOG0005112	OG0001028	n8			CBRI.L5515_001886			CNIO.Cni-T10E9.1							
N11.HOG0005113	OG0001029	n0			CBRI.L5515_003407										
N11.HOG0005114	OG0001030	n1			CBRI.L5515_013656			CNIO.Cnig_chr_II.g7856							
N11.HOG0005115	OG0001030	n8			CBRI.L5515_005191			CNIO.nigoni.pc_2016.07.11_015.g27953							
N11.HOG0005116	OG0001030	n9			CBRI.L5515_018581			CNIO.Cnig_chr_III.g11331							
N11.HOG0005117	OG0001030	n10						CNIO.Cnig_chr_II.g7546							
N11.HOG0005118	OG0001030	n13			CBRI.L5515_019026			CNIO.Cnig_chr_X.g25701, CNIO.nigoni.pc_2016.07.11_016.g28028							
N11.HOG0005119	OG0001030	n18			CBRI.L5515_015794			CNIO.Cnig_chr_II.g8023, CNIO.Cnig_chr_X.g25682, CNIO.nigoni.pc_2016.07.11_015.g27966, CNIO.nigoni.pc_2016.07.11_018.g28156, CNIO.nigoni.pc_2016.07.11_040.g28839							
N11.HOG0005120	OG0001030	n23			CBRI.L5515_019024			CNIO.Cnig_chr_X.g25687, CNIO.Cnig_chr_X.g25692, CNIO.nigoni.pc_2016.07.11_040.g28823							
N11.HOG0005121	OG0001030	n26			CBRI.L5515_019023			CNIO.Cnig_chr_X.g25700							
N11.HOG0005122	OG0001031	n7			CBRI.L5515_014313, CBRI.L5515_014316			CNIO.Cnig_chr_II.g5864, CNIO.Cnig_chr_II.g5865, CNIO.Cnig_chr_II.g5868							
N11.HOG0005123	OG0001031	n20			CBRI.L5515_014311, CBRI.L5515_014315			CNIO.Cnig_chr_II.g5863, CNIO.Cnig_chr_II.g5867							
N11.HOG0005124	OG0001031	n23			CBRI.L5515_014312, CBRI.L5515_014314			CNIO.Cnig_chr_II.g5874							
N11.HOG0005125	OG0001031	n25						CNIO.Cnig_chr_II.g5866, CNIO.Cnig_chr_II.g5872							
N11.HOG0005126	OG0001032	n11						CNIO.Cnig_chr_I.g75							
N11.HOG0005127	OG0001032	n16						CNIO.Cnig_chr_X.g25959							
N11.HOG0005128	OG0001036	n1						CNIO.Cnig_chr_IV.g15291							
N11.HOG0005129	OG0001036	n3						CNIO.Cnig_chr_I.g3650, CNIO.Cnig_chr_I.g3877, CNIO.Cnig_chr_II.g5282, CNIO.Cnig_chr_II.g5283, CNIO.Cnig_chr_II.g6122, CNIO.Cnig_chr_II.g6334, CNIO.Cnig_chr_III.g10890, CNIO.Cnig_chr_III.g10954, CNIO.Cnig_chr_III.g10955, CNIO.Cnig_chr_IV.g13186, CNIO.Cnig_chr_IV.g14278, CNIO.Cnig_chr_V.g17396, CNIO.Cnig_chr_V.g18622, CNIO.Cnig_chr_V.g19714, CNIO.Cnig_chr_V.g19745, CNIO.Cnig_chr_V.g20105, CNIO.nigoni.pc_2016.07.11_012.g27711, CNIO.nigoni.pc_2016.07.11_015.g27940, CNIO.nigoni.pc_2016.07.11_037.g28790, CNIO.nigoni.pc_2016.07.11_037.g28791, CNIO.nigoni.pc_2016.07.11_037.g28805, CNIO.nigoni.pc_2016.07.11_037.g28806, CNIO.nigoni.pc_2016.07.11_063.g28988, CNIO.nigoni.pc_2016.07.11_063.g28990							
N11.HOG0005130	OG0001037	n0						CNIO.Cnig_chr_III.g8729							
N11.HOG0005131	OG0001042	n11			CBRI.L5515_008797			CNIO.Cnig_chr_V.g20348							
N11.HOG0005132	OG0001042	n15			CBRI.L5515_011788			CNIO.Cnig_chr_IV.g14511							
N11.HOG0005133	OG0001042	n20			CBRI.L5515_007289			CNIO.Cnig_chr_V.g18528							
N11.HOG0005134	OG0001043	n1			CBRI.L5515_011787			CNIO.Cni-ttr-51							
N11.HOG0005135	OG0001044	n1			CBRI.L5515_010071			CNIO.Cnig_chr_IV.g12080							
N11.HOG0005136	OG0001044	n6						CNIO.Cnig_chr_X.g22536							
N11.HOG0005137	OG0001044	n8			CBRI.L5515_016357			CNIO.Cnig_chr_X.g22521							
N11.HOG0005138	OG0001044	n14						CNIO.Cnig_chr_X.g22524							
N11.HOG0005139	OG0001044	n18			CBRI.L5515_016359			CNIO.Cnig_chr_X.g22525							
N11.HOG0005140	OG0001044	n23			CBRI.L5515_006781			CNIO.Cnig_chr_V.g17863							
N11.HOG0005141	OG0001044	n24			CBRI.L5515_006783			CNIO.Cnig_chr_V.g17865							
N11.HOG0005142	OG0001044	n25			CBRI.L5515_014489			CNIO.Cnig_chr_II.g6072							
N11.HOG0005143	OG0001045	n10			CBRI.L5515_000631			CNIO.Cni-vbh-1							
N11.HOG0005144	OG0001045	n18			CBRI.L5515_004545			CNIO.Cni-laf-1							
N11.HOG0005145	OG0001046	n4						CNIO.nigoni.pc_2016.07.11_007.g26858							
N11.HOG0005146	OG0001046	n22			CBRI.L5515_005490			CNIO.Cnig_chr_III.g11679, CNIO.Cnig_chr_III.g11680, CNIO.Cnig_chr_III.g11681							
N11.HOG0005147	OG0001046	n25			CBRI.L5515_005489			CNIO.Cnig_chr_III.g11682							
N11.HOG0005148	OG0001048	n7			CBRI.L5515_015953			CNIO.Cni-gmeb-1							
N11.HOG0005149	OG0001048	n12			CBRI.L5515_004467			CNIO.Cni-spe-44							
N11.HOG0005150	OG0001048	n17			CBRI.L5515_016520			CNIO.Cni-gmeb-2							
N11.HOG0005151	OG0001048	n21			CBRI.L5515_001774			CNIO.Cnig_chr_I.g2347							
N11.HOG0005152	OG0001049	n5			CBRI.L5515_011853			CNIO.Cnig_chr_IV.g14601							
N11.HOG0005153	OG0001049	n18			CBRI.L5515_005607			CNIO.Cni-ykt-6							
N11.HOG0005154	OG0001050	n7			CBRI.L5515_016298			CNIO.Cnig_chr_X.g22449							
N11.HOG0005155	OG0001050	n10			CBRI.L5515_003943			CNIO.Cni-ztf-29							
N11.HOG0005156	OG0001050	n17						CNIO.Cnig_chr_V.g16853							
N11.HOG0005157	OG0001050	n24						CNIO.Cni-F10G2.10							
N11.HOG0005158	OG0001051	n9			CBRI.L5515_018596			CNIO.Cni-gst-42							
N11.HOG0005159	OG0001051	n15			CBRI.L5515_003343			CNIO.Cnig_chr_III.g8939							
N11.HOG0005160	OG0001052	n4			CBRI.L5515_010768			CNIO.Cni-mca-1							
N11.HOG0005161	OG0001052	n15			CBRI.L5515_012767			CNIO.Cnig_chr_IV.g16073							
N11.HOG0005162	OG0001053	n8			CBRI.L5515_001170			CNIO.Cnig_chr_I.g1677							
N11.HOG0005163	OG0001053	n22			CBRI.L5515_001171			CNIO.Cni-W01A8.2							
N11.HOG0005164	OG0001054	n6			CBRI.L5515_001653			CNIO.Cni-F36A2.7							
N11.HOG0005165	OG0001054	n15			CBRI.L5515_013486			CNIO.Cni-F22B5.4							
N11.HOG0005166	OG0001055	n2			CBRI.L5515_004700, CBRI.L5515_012691			CNIO.Cnig_chr_III.g10729, CNIO.Cnig_chr_IV.g15958							
N11.HOG0005167	OG0001055	n14			CBRI.L5515_004701			CNIO.Cni-vha-1							
N11.HOG0005168	OG0001056	n2			CBRI.L5515_011756			CNIO.Cni-C39E9.8							
N11.HOG0005169	OG0001056	n14			CBRI.L5515_010166			CNIO.Cni-Y105C5A.8							
N11.HOG0005170	OG0001057	n7			CBRI.L5515_014597			CNIO.Cni-R12C12.1							
N11.HOG0005171	OG0001057	n16			CBRI.L5515_014348			CNIO.Cni-dnj-13							
N11.HOG0005172	OG0001058	n0			CBRI.L5515_012699			CNIO.Cni-Y38F2AR.9							
N11.HOG0005173	OG0001059	n0			CBRI.L5515_014432			CNIO.Cni-Y38F1A.8							
N11.HOG0005174	OG0001060	n11			CBRI.L5515_013226			CNIO.Cni-sco-1							
N11.HOG0005175	OG0001060	n15			CBRI.L5515_013225			CNIO.Cni-C01F1.1							
N11.HOG0005176	OG0001061	n6			CBRI.L5515_003865			CNIO.Cnig_chr_III.g9748							
N11.HOG0005177	OG0001061	n18			CBRI.L5515_005152			CNIO.Cni-snpc-3.4							
N11.HOG0005178	OG0001062	n13			CBRI.L5515_017213			CNIO.Cni-ncs-4							
N11.HOG0005179	OG0001062	n22			CBRI.L5515_016605			CNIO.Cni-ncs-7							
N11.HOG0005180	OG0001063	n14			CBRI.L5515_018069			CNIO.Cni-T14E8.2							
N11.HOG0005181	OG0001063	n17			CBRI.L5515_018175			CNIO.Cni-hen-1							
N11.HOG0005182	OG0001064	n23			CBRI.L5515_004268			CNIO.nigoni.pc_2016.07.11_023.g28419							
N11.HOG0005183	OG0001064	n24			CBRI.L5515_018343			CNIO.Cnig_chr_X.g24913							
N11.HOG0005184	OG0001065	n15			CBRI.L5515_017320			CNIO.Cnig_chr_IV.g15591							
N11.HOG0005185	OG0001065	n16			CBRI.L5515_012467			CNIO.Cnig_chr_IV.g15590							
N11.HOG0005186	OG0001065	n20			CBRI.L5515_018172			CNIO.Cnig_chr_X.g24686							
N11.HOG0005187	OG0001065	n21			CBRI.L5515_018171			CNIO.Cnig_chr_X.g24683, CNIO.Cnig_chr_X.g24684							
N11.HOG0005188	OG0001065	n23			CBRI.L5515_000575			CNIO.Cni-pop-1, CNIO.Cnig_chr_X.g24834							
N11.HOG0005189	OG0001066	n9			CBRI.L5515_001133			CNIO.Cni-C46H11.2							
N11.HOG0005190	OG0001066	n17			CBRI.L5515_001224			CNIO.Cnig_chr_I.g1745							
N11.HOG0005191	OG0001066	n18			CBRI.L5515_001223			CNIO.Cnig_chr_I.g1744							
N11.HOG0005192	OG0001066	n19			CBRI.L5515_001448			CNIO.Cni-ZK973.11							
N11.HOG0005193	OG0001067	n9			CBRI.L5515_002387			CNIO.Cni-F47G4.5							
N11.HOG0005194	OG0001067	n13			CBRI.L5515_002391			CNIO.Cni-F47G4.4							
N11.HOG0005195	OG0001067	n17			CBRI.L5515_001897			CNIO.Cnig_chr_I.g2298, CNIO.Cnig_chr_I.g2502							
N11.HOG0005196	OG0001068	n4			CBRI.L5515_011969			CNIO.Cni-F35H10.10							
N11.HOG0005197	OG0001068	n10			CBRI.L5515_010301			CNIO.Cni-Y57G11A.4							
N11.HOG0005198	OG0001069	n3			CBRI.L5515_012469			CNIO.Cnig_chr_IV.g15529, CNIO.Cnig_chr_IV.g15593							
N11.HOG0005199	OG0001069	n13			CBRI.L5515_011886			CNIO.Cni-chat-1							
N11.HOG0005200	OG0001070	n11			CBRI.L5515_010351			CNIO.Cnig_chr_IV.g12536							
N11.HOG0005201	OG0001070	n21			CBRI.L5515_010349			CNIO.Cni-paqr-3							
N11.HOG0005202	OG0001071	n3			CBRI.L5515_010805			CNIO.Cnig_chr_IV.g13296							
N11.HOG0005203	OG0001071	n11			CBRI.L5515_010806			CNIO.Cni-soc-2, CNIO.Cnig_chr_IV.g13299							
N11.HOG0005204	OG0001072	n6			CBRI.L5515_017052			CNIO.Cni-F47B10.8, CNIO.Cnig_chr_X.g23353							
N11.HOG0005205	OG0001072	n19			CBRI.L5515_009633			CNIO.Cni-T20F7.1							
N11.HOG0005206	OG0001073	n6			CBRI.L5515_018098			CNIO.Cni-nas-11							
N11.HOG0005207	OG0001073	n13			CBRI.L5515_017039			CNIO.Cni-nas-10							
N11.HOG0005208	OG0001073	n17			CBRI.L5515_006148			CNIO.Cni-nas-9							
N11.HOG0005209	OG0001074	n7			CBRI.L5515_000931			CNIO.Cni-hpo-24							
N11.HOG0005210	OG0001074	n19			CBRI.L5515_019381			CNIO.Cnig_chr_X.g26256							
N11.HOG0005211	OG0001074	n23			CBRI.L5515_015660			CNIO.Cnig_chr_II.g7671							
N11.HOG0005212	OG0001075	n3			CBRI.L5515_011551			CNIO.Cni-C42C1.12							
N11.HOG0005213	OG0001075	n12			CBRI.L5515_018602			CNIO.Cni-lact-7							
N11.HOG0005214	OG0001076	n0			CBRI.L5515_019309			CNIO.Cni-R01E6.5							
N11.HOG0005215	OG0001077	n0			CBRI.L5515_009772			CNIO.Cni-prmt-1							
N11.HOG0005216	OG0001078	n5			CBRI.L5515_003787			CNIO.Cnig_chr_III.g9658							
N11.HOG0005217	OG0001078	n18			CBRI.L5515_018684			CNIO.Cnig_chr_X.g25323							
N11.HOG0005218	OG0001078	n21			CBRI.L5515_011196			CNIO.Cnig_chr_IV.g13790							
N11.HOG0005219	OG0001079	n6			CBRI.L5515_004364			CNIO.Cni-acs-4							
N11.HOG0005220	OG0001079	n15			CBRI.L5515_017942			CNIO.Cni-acs-17							
N11.HOG0005221	OG0001080	n11			CBRI.L5515_000943			CNIO.Cnig_chr_I.g1412, CNIO.Cnig_chr_I.g475, CNIO.Cnig_chr_I.g476, CNIO.Cnig_chr_I.g483, CNIO.Cnig_chr_I.g484							
N11.HOG0005222	OG0001080	n22			CBRI.L5515_005580			CNIO.Cni-scav-2							
N11.HOG0005223	OG0001081	n4			CBRI.L5515_001294			CNIO.Cnig_chr_I.g1824							
N11.HOG0005224	OG0001081	n19			CBRI.L5515_002773			CNIO.Cni-psf-2							
N11.HOG0005225	OG0001082	n10			CBRI.L5515_005944			CNIO.Cnig_chr_V.g16704							
N11.HOG0005226	OG0001082	n13			CBRI.L5515_005946			CNIO.Cnig_chr_V.g16706							
N11.HOG0005227	OG0001082	n17			CBRI.L5515_005945			CNIO.Cnig_chr_V.g16705							
N11.HOG0005228	OG0001082	n20			CBRI.L5515_016329			CNIO.Cni-otpl-8							
N11.HOG0005229	OG0001083	n1						CNIO.Cnig_chr_III.g9545							
N11.HOG0005230	OG0001083	n16			CBRI.L5515_008766			CNIO.Cni-sru-40							
N11.HOG0005231	OG0001084	n8			CBRI.L5515_010549, CBRI.L5515_010550, CBRI.L5515_011043			CNIO.Cnig_chr_IV.g13606							
N11.HOG0005232	OG0001084	n14			CBRI.L5515_009055			CNIO.Cnig_chr_V.g20697							
N11.HOG0005233	OG0001084	n22			CBRI.L5515_011045			CNIO.Cni-C01B10.6, CNIO.Cnig_chr_IV.g13609							
N11.HOG0005234	OG0001085	n4			CBRI.L5515_003567			CNIO.Cnig_chr_III.g9395							
N11.HOG0005235	OG0001085	n7			CBRI.L5515_017098			CNIO.Cnig_chr_X.g23419, CNIO.Cnig_chr_X.g23434							
N11.HOG0005236	OG0001085	n11			CBRI.L5515_003627, CBRI.L5515_010588			CNIO.Cnig_chr_III.g9461, CNIO.Cnig_chr_III.g9474							
N11.HOG0005237	OG0001085	n14			CBRI.L5515_003615, CBRI.L5515_003625			CNIO.Cnig_chr_III.g9472							
N11.HOG0005238	OG0001086	n1						CNIO.Cni-T22D1.8							
N11.HOG0005239	OG0001086	n10			CBRI.L5515_011034			CNIO.Cnig_chr_IV.g13597							
N11.HOG0005240	OG0001086	n11			CBRI.L5515_011076			CNIO.Cni-C01B10.44							
N11.HOG0005241	OG0001087	n4			CBRI.L5515_001579			CNIO.Cni-H32K16.2							
N11.HOG0005242	OG0001087	n14			CBRI.L5515_013167			CNIO.Cni-Y46G5A.38							
N11.HOG0005243	OG0001087	n15			CBRI.L5515_013168			CNIO.Cnig_chr_II.g4282							
N11.HOG0005244	OG0001087	n20			CBRI.L5515_013169			CNIO.Cnig_chr_II.g4283							
N11.HOG0005245	OG0001087	n23			CBRI.L5515_013171			CNIO.Cni-Y46G5A.36							
N11.HOG0005246	OG0001088	n12			CBRI.L5515_018572			CNIO.Cnig_chr_X.g25176, CNIO.Cnig_chr_X.g25178, CNIO.Cnig_chr_X.g25180, CNIO.Cnig_chr_X.g25181							
N11.HOG0005247	OG0001088	n16			CBRI.L5515_017266			CNIO.Cnig_chr_X.g23528, CNIO.Cnig_chr_X.g23534, CNIO.Cnig_chr_X.g23543, CNIO.nigoni.pc_2016.07.11_017.g28102							
N11.HOG0005248	OG0001088	n20			CBRI.L5515_017278			CNIO.Cnig_chr_X.g24492, CNIO.nigoni.pc_2016.07.11_011.g27579, CNIO.nigoni.pc_2016.07.11_011.g27618, CNIO.nigoni.pc_2016.07.11_032.g28739, CNIO.nigoni.pc_2016.07.11_032.g28740, CNIO.nigoni.pc_2016.07.11_098.g29133							
N11.HOG0005249	OG0001089	n7						CNIO.Cnig_chr_III.g11163, CNIO.Cnig_chr_V.g17599, CNIO.nigoni.pc_2016.07.11_012.g27623, CNIO.nigoni.pc_2016.07.11_018.g28198							
N11.HOG0005250	OG0001089	n11						CNIO.Cnig_chr_V.g21854							
N11.HOG0005251	OG0001089	n20						CNIO.nigoni.pc_2016.07.11_012.g27622							
N11.HOG0005252	OG0001089	n24						CNIO.Cnig_chr_V.g17598, CNIO.nigoni.pc_2016.07.11_018.g28197							
N11.HOG0005253	OG0001090	n6						CNIO.Cnig_chr_V.g17604, CNIO.Cnig_chr_V.g21537							
N11.HOG0005254	OG0001090	n12						CNIO.Cnig_chr_III.g11009, CNIO.nigoni.pc_2016.07.11_012.g27628							
N11.HOG0005255	OG0001090	n16						CNIO.Cnig_chr_V.g21859							
N11.HOG0005256	OG0001091	n1						CNIO.Cnig_chr_I.g116, CNIO.Cnig_chr_I.g117, CNIO.Cnig_chr_I.g3150, CNIO.Cnig_chr_II.g7815, CNIO.Cnig_chr_IV.g12205, CNIO.Cnig_chr_IV.g15235, CNIO.Cnig_chr_V.g21849, CNIO.nigoni.pc_2016.07.11_008.g27144							
N11.HOG0005257	OG0001091	n9						CNIO.Cnig_chr_I.g2867, CNIO.Cnig_chr_I.g3334, CNIO.Cnig_chr_I.g3335, CNIO.Cnig_chr_II.g7480, CNIO.Cnig_chr_III.g11167, CNIO.Cnig_chr_III.g9456, CNIO.Cnig_chr_III.g9457, CNIO.Cnig_chr_III.g9458, CNIO.Cnig_chr_IV.g13068, CNIO.Cnig_chr_IV.g14524, CNIO.Cnig_chr_IV.g15228, CNIO.Cnig_chr_IV.g15827, CNIO.Cnig_chr_V.g20868, CNIO.Cnig_chr_V.g20869, CNIO.Cnig_chr_X.g25908, CNIO.nigoni.pc_2016.07.11_014.g27892, CNIO.nigoni.pc_2016.07.11_066.g29003							
N11.HOG0005258	OG0001099	n8			CBRI.L5515_008223			CNIO.Cnig_chr_V.g19659							
N11.HOG0005259	OG0001099	n15			CBRI.L5515_003408			CNIO.Cnig_chr_III.g9114, CNIO.Cnig_chr_III.g9115							
N11.HOG0005260	OG0001100	n4			CBRI.L5515_016841, CBRI.L5515_016844			CNIO.nigoni.pc_2016.07.11_029.g28694							
N11.HOG0005261	OG0001100	n6			CBRI.L5515_016843			CNIO.Cnig_chr_IV.g15705, CNIO.Cnig_chr_IV.g15706, CNIO.Cnig_chr_X.g23417, CNIO.Cnig_chr_X.g23425, CNIO.Cnig_chr_X.g23430, CNIO.nigoni.pc_2016.07.11_012.g27696, CNIO.nigoni.pc_2016.07.11_025.g28504, CNIO.nigoni.pc_2016.07.11_025.g28507, CNIO.nigoni.pc_2016.07.11_025.g28509, CNIO.nigoni.pc_2016.07.11_025.g28511, CNIO.nigoni.pc_2016.07.11_025.g28515, CNIO.nigoni.pc_2016.07.11_025.g28518, CNIO.nigoni.pc_2016.07.11_025.g28520, CNIO.nigoni.pc_2016.07.11_029.g28668, CNIO.nigoni.pc_2016.07.11_029.g28682, CNIO.nigoni.pc_2016.07.11_029.g28695, CNIO.nigoni.pc_2016.07.11_065.g28998, CNIO.nigoni.pc_2016.07.11_065.g29001							
N11.HOG0005262	OG0001101	n9			CBRI.L5515_018836			CNIO.Cni-dpy-6							
N11.HOG0005263	OG0001101	n17			CBRI.L5515_017829			CNIO.Cni-Y34B4A.10							
N11.HOG0005264	OG0001102	n4			CBRI.L5515_019449			CNIO.Cni-del-1							
N11.HOG0005265	OG0001102	n12			CBRI.L5515_018327			CNIO.Cni-deg-1							
N11.HOG0005266	OG0001103	n19			CBRI.L5515_003535			CNIO.Cnig_chr_III.g9306, CNIO.Cnig_chr_III.g9316, CNIO.Cnig_chr_III.g9350							
N11.HOG0005267	OG0001103	n22			CBRI.L5515_003502, CBRI.L5515_003509			CNIO.Cnig_chr_III.g9307							
N11.HOG0005268	OG0001103	n24			CBRI.L5515_005603			CNIO.Cnig_chr_III.g11887							
N11.HOG0005269	OG0001104	n12			CBRI.L5515_007973			CNIO.Cnig_chr_V.g19369, CNIO.Cnig_chr_V.g20384							
N11.HOG0005270	OG0001104	n15			CBRI.L5515_011650			CNIO.Cnig_chr_IV.g14331							
N11.HOG0005271	OG0001106	n11			CBRI.L5515_003027			CNIO.Cni-Y119D3B.12							
N11.HOG0005272	OG0001106	n20			CBRI.L5515_016003			CNIO.Cni-C50D2.8							
N11.HOG0005273	OG0001107	n4			CBRI.L5515_017751			CNIO.Cni-mls-2							
N11.HOG0005274	OG0001107	n17			CBRI.L5515_017729			CNIO.Cni-ceh-1							
N11.HOG0005275	OG0001108	n13			CBRI.L5515_014132			CNIO.Cnig_chr_II.g5642							
N11.HOG0005276	OG0001108	n14			CBRI.L5515_003611			CNIO.Cnig_chr_III.g9443							
N11.HOG0005277	OG0001108	n22			CBRI.L5515_005429			CNIO.Cnig_chr_III.g11671							
N11.HOG0005278	OG0001108	n23			CBRI.L5515_005366			CNIO.Cnig_chr_III.g11575							
N11.HOG0005279	OG0001109	n7			CBRI.L5515_013610			CNIO.Cni-mltn-10							
N11.HOG0005280	OG0001109	n13			CBRI.L5515_013609			CNIO.Cni-mltn-9							
N11.HOG0005281	OG0001110	n2			CBRI.L5515_011259			CNIO.Cni-C08G9.2							
N11.HOG0005282	OG0001110	n14			CBRI.L5515_019161			CNIO.Cni-ocr-3							
N11.HOG0005283	OG0001111	n5						CNIO.Cnig_chr_III.g9714							
N11.HOG0005284	OG0001111	n11			CBRI.L5515_003822			CNIO.Cni-mlc-7							
N11.HOG0005285	OG0001112	n13			CBRI.L5515_016285			CNIO.Cni-vha-20							
N11.HOG0005286	OG0001112	n16						CNIO.Cnig_chr_II.g7979, CNIO.Cnig_chr_II.g7981, CNIO.Cnig_chr_II.g7983							
N11.HOG0005287	OG0001112	n19			CBRI.L5515_015783			CNIO.Cnig_chr_II.g7987							
N11.HOG0005288	OG0001112	n20			CBRI.L5515_015781			CNIO.Cnig_chr_II.g7985							
N11.HOG0005289	OG0001113	n7			CBRI.L5515_001208			CNIO.Cni-K07G5.5							
N11.HOG0005290	OG0001113	n12			CBRI.L5515_011870			CNIO.Cni-ZK185.5							
N11.HOG0005291	OG0001114	n15			CBRI.L5515_018040			CNIO.Cnig_chr_X.g24523							
N11.HOG0005292	OG0001114	n19			CBRI.L5515_018774			CNIO.Cnig_chr_X.g25461							
N11.HOG0005293	OG0001115	n3			CBRI.L5515_004854			CNIO.Cni-dgk-3							
N11.HOG0005294	OG0001115	n15			CBRI.L5515_014526			CNIO.Cni-dgk-5							
N11.HOG0005295	OG0001116	n12			CBRI.L5515_010104			CNIO.Cni-Y10G11A.1							
N11.HOG0005296	OG0001116	n18			CBRI.L5515_003551			CNIO.Cni-F25B5.3							
N11.HOG0005297	OG0001117	n3			CBRI.L5515_017391			CNIO.Cni-peb-1							
N11.HOG0005298	OG0001117	n12			CBRI.L5515_019455			CNIO.Cni-madd-3							
N11.HOG0005299	OG0001118	n6			CBRI.L5515_012546			CNIO.Cni-F30B5.7							
N11.HOG0005300	OG0001118	n10			CBRI.L5515_012107			CNIO.Cnig_chr_IV.g14947, CNIO.Cnig_chr_IV.g14948							
N11.HOG0005301	OG0001119	n3			CBRI.L5515_011358			CNIO.Cni-nhr-7							
N11.HOG0005302	OG0001119	n15			CBRI.L5515_015235			CNIO.Cni-nhr-88							
N11.HOG0005303	OG0001120	n3			CBRI.L5515_010517			CNIO.Cni-twk-9							
N11.HOG0005304	OG0001120	n13			CBRI.L5515_010415			CNIO.Cni-egl-23, CNIO.Cnig_chr_IV.g12662							
N11.HOG0005305	OG0001121	n13			CBRI.L5515_005323			CNIO.Cni-C29E4.14							
N11.HOG0005306	OG0001121	n20			CBRI.L5515_007750			CNIO.Cni-T04F3.4							
N11.HOG0005307	OG0001122	n11						CNIO.Cni-snpc-1.1							
N11.HOG0005308	OG0001122	n15			CBRI.L5515_004014			CNIO.Cni-snpc-1.3							
N11.HOG0005309	OG0001122	n20			CBRI.L5515_014855			CNIO.Cnig_chr_II.g6507							
N11.HOG0005310	OG0001123	n17			CBRI.L5515_008192			CNIO.Cnig_chr_V.g19621							
N11.HOG0005311	OG0001123	n22			CBRI.L5515_008247			CNIO.Cnig_chr_V.g19687							
