HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N4.HOG0003564	OG0003550	n0				HMAN.evm.TU.Chr10.915			PCOS.g9062	SCAV.g1378
N4.HOG0003565	OG0003551	n2							PCOS.g10959	SCAV.g9244
N4.HOG0003566	OG0003551	n4							PCOS.g8799	SCAV.g8714
N4.HOG0003567	OG0003552	n0				HMAN.evm.TU.Chr10.645				
N4.HOG0003568	OG0003553	n5				HMAN.evm.TU.Chr9.532			PCOS.g6888	SCAV.g6323, SCAV.g9899
N4.HOG0003569	OG0003553	n9							PCOS.g7107	SCAV.g6409
N4.HOG0003570	OG0003554	n0				HMAN.evm.TU.Chr1.1300			PCOS.g9986	SCAV.g11697
N4.HOG0003571	OG0003555	n0				HMAN.evm.TU.Chr4.309			PCOS.g12755	SCAV.g12925
N4.HOG0003572	OG0003556	n0				HMAN.evm.TU.Chr7.413			PCOS.g9190	SCAV.g546
N4.HOG0003573	OG0003557	n0				HMAN.evm.TU.Chr4.1042			PCOS.g5077	SCAV.g12307
N4.HOG0003574	OG0003558	n6				HMAN.evm.TU.Chr4.1022			PCOS.g5010	SCAV.g12331
N4.HOG0003575	OG0003558	n8				HMAN.evm.TU.Chr12.955			PCOS.g9340	SCAV.g306
N4.HOG0003576	OG0003559	n0				HMAN.evm.TU.Chr3.330				SCAV.g2940
N4.HOG0003577	OG0003560	n0				HMAN.evm.TU.Chr2.1341			PCOS.g11289	SCAV.g3881
N4.HOG0003578	OG0003561	n0				HMAN.evm.TU.Chr3.1317, HMAN.evm.TU.Chr3.1343, HMAN.evm.TU.Chr3.1344, HMAN.evm.TU.Chr3.1345			PCOS.g790	SCAV.g4737
N4.HOG0003579	OG0003562	n0				HMAN.evm.TU.Chr7.819			PCOS.g12147	SCAV.g9948
N4.HOG0003580	OG0003563	n0				HMAN.evm.TU.Chr6.890			PCOS.g352	SCAV.g15408
N4.HOG0003581	OG0003564	n0				HMAN.evm.TU.Chr1.31			PCOS.g1186	SCAV.g10146
N4.HOG0003582	OG0003565	n0				HMAN.evm.TU.Chr12.106			PCOS.g10359	SCAV.g7418
N4.HOG0003583	OG0003566	n0				HMAN.evm.TU.Chr10.912			PCOS.g11646	
N4.HOG0003584	OG0003567	n0				HMAN.evm.TU.Chr9.1092, HMAN.evm.TU.Chr9.595			PCOS.g7203	SCAV.g6264
N4.HOG0003585	OG0003568	n0				HMAN.evm.TU.Chr13.35			PCOS.g8356	SCAV.g5501
N4.HOG0003586	OG0003569	n0								SCAV.g2245
N4.HOG0003587	OG0003570	n0				HMAN.evm.TU.Chr4.1148			PCOS.g4673	SCAV.g12193
N4.HOG0003588	OG0003571	n0				HMAN.evm.TU.Chr6.1314			PCOS.g38	SCAV.g15864
N4.HOG0003589	OG0003572	n0				HMAN.evm.TU.Chr11.545			PCOS.g11593	SCAV.g5912
N4.HOG0003590	OG0003573	n0				HMAN.evm.TU.Chr11.1051				SCAV.g7673
N4.HOG0003591	OG0003574	n0				HMAN.evm.TU.Chr9.127, HMAN.evm.TU.Chr9.128			PCOS.g7005	SCAV.g6793
N4.HOG0003592	OG0003575	n0				HMAN.evm.TU.Chr13.102, HMAN.evm.TU.Chr13.103, HMAN.evm.TU.Chr7.930			PCOS.g11973	SCAV.g9859
N4.HOG0003593	OG0003576	n0				HMAN.evm.TU.Chr6.1013			PCOS.g15	SCAV.g15548
N4.HOG0003594	OG0003577	n0							PCOS.g1172	
N4.HOG0003595	OG0003578	n0							PCOS.g8313	
N4.HOG0003596	OG0003579	n0				HMAN.evm.TU.Chr10.95			PCOS.g8938	SCAV.g8663
N4.HOG0003597	OG0003580	n0				HMAN.evm.TU.Chr10.322, HMAN.evm.TU.Chr10.323			PCOS.g8605	SCAV.g822, SCAV.g823
N4.HOG0003598	OG0003581	n0				HMAN.evm.TU.Chr2.599			PCOS.g10967	SCAV.g9058
N4.HOG0003599	OG0003582	n0				HMAN.evm.TU.Chr10.483			PCOS.g8666	SCAV.g1003
N4.HOG0003600	OG0003583	n0							PCOS.g8944	
N4.HOG0003601	OG0003584	n0				HMAN.evm.TU.Chr10.220			PCOS.g8912	SCAV.g715
N4.HOG0003602	OG0003585	n0				HMAN.evm.TU.Chr10.934			PCOS.g9103	SCAV.g1339
N4.HOG0003603	OG0003586	n0				HMAN.evm.TU.Chr10.498, HMAN.evm.TU.Unplaced207.1			PCOS.g8559	SCAV.g920
N4.HOG0003604	OG0003587	n0				HMAN.evm.TU.Chr10.506				SCAV.g1018
N4.HOG0003605	OG0003588	n0				HMAN.evm.TU.Chr10.431			PCOS.g8553	SCAV.g957
N4.HOG0003606	OG0003589	n0				HMAN.evm.TU.Chr10.428			PCOS.g8546	SCAV.g953
N4.HOG0003607	OG0003590	n0				HMAN.evm.TU.Chr10.283			PCOS.g8626	SCAV.g779, SCAV.g956
N4.HOG0003608	OG0003591	n0				HMAN.evm.TU.Chr9.671			PCOS.g5311, PCOS.g5312, PCOS.g5313, PCOS.g5314, PCOS.g7166	SCAV.g6218
N4.HOG0003609	OG0003592	n0				HMAN.evm.TU.Chr9.703			PCOS.g6618	SCAV.g6176
N4.HOG0003610	OG0003593	n0				HMAN.evm.TU.Chr9.709			PCOS.g6619	SCAV.g6173
N4.HOG0003611	OG0003594	n0				HMAN.evm.TU.Chr9.201, HMAN.evm.TU.Chr9.224, HMAN.evm.TU.Chr9.242, HMAN.evm.TU.Chr9.246			PCOS.g7009	SCAV.g6797
N4.HOG0003612	OG0003595	n0				HMAN.evm.TU.Chr9.423			PCOS.g6746	SCAV.g6441
N4.HOG0003613	OG0003596	n0				HMAN.evm.TU.Chr9.428			PCOS.g7183	SCAV.g6436
N4.HOG0003614	OG0003597	n0				HMAN.evm.TU.Chr9.254			PCOS.g6920	SCAV.g6632
N4.HOG0003615	OG0003598	n0				HMAN.evm.TU.Chr1.594, HMAN.evm.TU.Chr1.595			PCOS.g7023	SCAV.g10695, SCAV.g10696
N4.HOG0003616	OG0003599	n0				HMAN.evm.TU.Chr9.856			PCOS.g6458	SCAV.g7846
N4.HOG0003617	OG0003600	n2							PCOS.g1649	SCAV.g13790
N4.HOG0003618	OG0003600	n3				HMAN.evm.TU.Chr9.307			PCOS.g7088	SCAV.g6576
N4.HOG0003619	OG0003601	n0				HMAN.evm.TU.Chr9.1044			PCOS.g6406	SCAV.g8527, SCAV.g8532
N4.HOG0003620	OG0003602	n0				HMAN.evm.TU.Chr9.354			PCOS.g6950	SCAV.g6525
N4.HOG0003621	OG0003603	n0				HMAN.evm.TU.Chr9.866			PCOS.g6413, PCOS.g6415	SCAV.g7834
N4.HOG0003622	OG0003604	n5				HMAN.evm.TU.Chr1.479			PCOS.g7497	SCAV.g10546
N4.HOG0003623	OG0003604	n7				HMAN.evm.TU.Chr9.166			PCOS.g6944	SCAV.g6758
N4.HOG0003624	OG0003605	n0				HMAN.evm.TU.Chr9.688			PCOS.g6620	SCAV.g6190
N4.HOG0003625	OG0003606	n0				HMAN.evm.TU.Chr9.677, HMAN.evm.TU.Chr9.681			PCOS.g6640	SCAV.g6197, SCAV.g6199
N4.HOG0003626	OG0003607	n0				HMAN.evm.TU.Chr9.548			PCOS.g6855	SCAV.g6307
N4.HOG0003627	OG0003608	n0				HMAN.evm.TU.Chr9.495				SCAV.g6358
N4.HOG0003628	OG0003609	n0				HMAN.evm.TU.Chr9.772			PCOS.g6547	SCAV.g6098
N4.HOG0003629	OG0003610	n0				HMAN.evm.TU.Chr10.352, HMAN.evm.TU.Chr9.990, HMAN.evm.TU.Chr9.992			PCOS.g7194	SCAV.g7851, SCAV.g8489
N4.HOG0003630	OG0003611	n0				HMAN.evm.TU.Chr9.466			PCOS.g6826	SCAV.g6408
N4.HOG0003631	OG0003612	n0				HMAN.evm.TU.Chr9.465			PCOS.g6827, PCOS.g6829	SCAV.g6407
N4.HOG0003632	OG0003613	n0				HMAN.evm.TU.Chr9.239			PCOS.g6926	SCAV.g6641
N4.HOG0003633	OG0003614	n0				HMAN.evm.TU.Chr13.209			PCOS.g8441	SCAV.g5366
N4.HOG0003634	OG0003615	n0				HMAN.evm.TU.Chr13.279			PCOS.g8453	SCAV.g5295, SCAV.g5308
N4.HOG0003635	OG0003616	n0				HMAN.evm.TU.Chr3.134			PCOS.g6130	SCAV.g3106
N4.HOG0003636	OG0003617	n0				HMAN.evm.TU.Chr13.342			PCOS.g8260	SCAV.g7913, SCAV.g7914
N4.HOG0003637	OG0003618	n0				HMAN.evm.TU.Chr13.79, HMAN.evm.TU.Unplaced2.87			PCOS.g8399	SCAV.g5464
N4.HOG0003638	OG0003619	n0				HMAN.evm.TU.Chr13.761			PCOS.g7981	SCAV.g8323
N4.HOG0003639	OG0003620	n0				HMAN.evm.TU.Chr13.65			PCOS.g8330	SCAV.g5478
N4.HOG0003640	OG0003621	n0				HMAN.evm.TU.Chr2.514			PCOS.g10899	SCAV.g9078
N4.HOG0003641	OG0003622	n0				HMAN.evm.TU.Chr2.533, HMAN.evm.TU.Chr2.536			PCOS.g11090, PCOS.g11092	SCAV.g9097
N4.HOG0003642	OG0003623	n0				HMAN.evm.TU.Chr1.755, HMAN.evm.TU.Chr2.803, HMAN.evm.TU.Chr3.1218, HMAN.evm.TU.Unplaced389.1			PCOS.g11196	SCAV.g9845
N4.HOG0003643	OG0003624	n0				HMAN.evm.TU.Chr2.299, HMAN.evm.TU.Chr2.301			PCOS.g10774	SCAV.g9336
N4.HOG0003644	OG0003625	n0				HMAN.evm.TU.Chr2.429, HMAN.evm.TU.Chr3.948			PCOS.g10911	SCAV.g4447
N4.HOG0003645	OG0003626	n0				HMAN.evm.TU.Chr4.394			PCOS.g12580	SCAV.g13038
N4.HOG0003646	OG0003627	n0				HMAN.evm.TU.Chr7.168			PCOS.g10435	SCAV.g7092, SCAV.g7093
N4.HOG0003647	OG0003628	n0				HMAN.evm.TU.Chr12.126			PCOS.g10338	SCAV.g7407, SCAV.g7414
N4.HOG0003648	OG0003629	n0				HMAN.evm.TU.Chr12.333			PCOS.g10695	SCAV.g7257
N4.HOG0003649	OG0003630	n0				HMAN.evm.TU.Chr7.128			PCOS.g10362	SCAV.g6945
N4.HOG0003650	OG0003631	n0				HMAN.evm.TU.Chr3.899			PCOS.g12570	
N4.HOG0003651	OG0003632	n0				HMAN.evm.TU.Chr3.900			PCOS.g12569	SCAV.g3443
N4.HOG0003652	OG0003633	n0				HMAN.evm.TU.Chr3.1319			PCOS.g12236	SCAV.g11359, SCAV.g16070, SCAV.g4706
N4.HOG0003653	OG0003634	n0				HMAN.evm.TU.Chr3.834, HMAN.evm.TU.Chr3.835			PCOS.g12465, PCOS.g12466, PCOS.g12467, PCOS.g12468	SCAV.g3373, SCAV.g3374, SCAV.g3375
N4.HOG0003654	OG0003635	n0				HMAN.evm.TU.Chr1.1154			PCOS.g9797	SCAV.g11339
N4.HOG0003655	OG0003636	n0				HMAN.evm.TU.Chr1.1388			PCOS.g10229	SCAV.g11640
N4.HOG0003656	OG0003637	n0				HMAN.evm.TU.Chr1.1405			PCOS.g9939	SCAV.g11616
N4.HOG0003657	OG0003638	n0				HMAN.evm.TU.Chr1.1431			PCOS.g9833	SCAV.g11599
N4.HOG0003658	OG0003639	n0				HMAN.evm.TU.Chr1.1202			PCOS.g9888	SCAV.g11390
N4.HOG0003659	OG0003640	n0				HMAN.evm.TU.Chr1.1318			PCOS.g9742	SCAV.g11684
N4.HOG0003660	OG0003641	n0				HMAN.evm.TU.Chr1.1003			PCOS.g10230	SCAV.g11197
N4.HOG0003661	OG0003642	n0				HMAN.evm.TU.Chr13.421			PCOS.g8090	SCAV.g7992
N4.HOG0003662	OG0003643	n0				HMAN.evm.TU.Chr11.971			PCOS.g3870	SCAV.g8434
N4.HOG0003663	OG0003644	n0				HMAN.evm.TU.Chr11.268, HMAN.evm.TU.Chr11.269, HMAN.evm.TU.Chr11.270, HMAN.evm.TU.Chr11.271			PCOS.g4221	SCAV.g5209
N4.HOG0003664	OG0003645	n0				HMAN.evm.TU.Chr11.149, HMAN.evm.TU.Chr11.150				SCAV.g5074
N4.HOG0003665	OG0003646	n0				HMAN.evm.TU.Chr11.999			PCOS.g3887	SCAV.g8569
N4.HOG0003666	OG0003647	n0				HMAN.evm.TU.Chr11.8			PCOS.g4252	SCAV.g4976
N4.HOG0003667	OG0003648	n0				HMAN.evm.TU.Chr11.293			PCOS.g4104	SCAV.g4796, SCAV.g5654
N4.HOG0003668	OG0003649	n0				HMAN.evm.TU.Chr11.817			PCOS.g4346	SCAV.g2342, SCAV.g5716
N4.HOG0003669	OG0003650	n0				HMAN.evm.TU.Chr3.862, HMAN.evm.TU.Chr3.863, HMAN.evm.TU.Chr3.864			PCOS.g12549	SCAV.g3409, SCAV.g3411
N4.HOG0003670	OG0003651	n0				HMAN.evm.TU.Chr11.1132			PCOS.g3612	SCAV.g8417
N4.HOG0003671	OG0003652	n0				HMAN.evm.TU.Chr11.118			PCOS.g4141	SCAV.g5070
N4.HOG0003672	OG0003653	n7							PCOS.g2825	SCAV.g2053
N4.HOG0003673	OG0003653	n8							PCOS.g2520, PCOS.g2521	SCAV.g2054
N4.HOG0003674	OG0003654	n0				HMAN.evm.TU.Chr11.19			PCOS.g4263	SCAV.g4989
N4.HOG0003675	OG0003655	n0				HMAN.evm.TU.Chr11.1004			PCOS.g3877	SCAV.g7495
N4.HOG0003676	OG0003656	n0				HMAN.evm.TU.Chr11.650			PCOS.g3860	SCAV.g7507
N4.HOG0003677	OG0003657	n0				HMAN.evm.TU.Chr3.891			PCOS.g12558	SCAV.g3434, SCAV.g7864
N4.HOG0003678	OG0003658	n0				HMAN.evm.TU.Chr11.134			PCOS.g4066	SCAV.g5088
N4.HOG0003679	OG0003659	n0				HMAN.evm.TU.Chr11.376			PCOS.g3933	SCAV.g6022
N4.HOG0003680	OG0003660	n0				HMAN.evm.TU.Chr11.629			PCOS.g4290	SCAV.g5772
N4.HOG0003681	OG0003661	n0				HMAN.evm.TU.Chr11.230			PCOS.g4411	SCAV.g5159
N4.HOG0003682	OG0003662	n0				HMAN.evm.TU.Chr4.396			PCOS.g6329	SCAV.g13040
N4.HOG0003683	OG0003663	n0				HMAN.evm.TU.Chr4.176			PCOS.g12945	SCAV.g12841
N4.HOG0003684	OG0003664	n0				HMAN.evm.TU.Chr4.237			PCOS.g12638	SCAV.g12887
N4.HOG0003685	OG0003665	n0				HMAN.evm.TU.Chr4.646, HMAN.evm.TU.Chr4.647			PCOS.g12693	SCAV.g12026
N4.HOG0003686	OG0003666	n0				HMAN.evm.TU.Chr11.836			PCOS.g8719	SCAV.g6857, SCAV.g9275
N4.HOG0003687	OG0003667	n0				HMAN.evm.TU.Chr4.431			PCOS.g12947	SCAV.g13078
N4.HOG0003688	OG0003668	n0				HMAN.evm.TU.Chr12.984			PCOS.g9675, PCOS.g9676	SCAV.g275
N4.HOG0003689	OG0003669	n0				HMAN.evm.TU.Chr1.1461, HMAN.evm.TU.Chr1.1462, HMAN.evm.TU.Chr4.376			PCOS.g12586	SCAV.g13023, SCAV.g1544
N4.HOG0003690	OG0003670	n0				HMAN.evm.TU.Chr4.464			PCOS.g12666	SCAV.g13108
N4.HOG0003691	OG0003671	n0				HMAN.evm.TU.Chr12.727			PCOS.g9390	SCAV.g109
N4.HOG0003692	OG0003672	n0				HMAN.evm.TU.Chr4.337, HMAN.evm.TU.Chr5.1287			PCOS.g12595	SCAV.g12991, SCAV.g13560, SCAV.g13561
N4.HOG0003693	OG0003673	n6				HMAN.evm.TU.Chr7.348			PCOS.g9623	SCAV.g617
N4.HOG0003694	OG0003673	n8				HMAN.evm.TU.Chr4.1422			PCOS.g4759	SCAV.g13187
N4.HOG0003695	OG0003674	n0				HMAN.evm.TU.Chr4.880			PCOS.g5118	SCAV.g12504
N4.HOG0003696	OG0003675	n2				HMAN.evm.TU.Chr4.1343			PCOS.g4595	SCAV.g13145
N4.HOG0003697	OG0003675	n5							PCOS.g2488	SCAV.g2142
N4.HOG0003698	OG0003676	n0				HMAN.evm.TU.Chr4.1292			PCOS.g5091	SCAV.g12453, SCAV.g12662
N4.HOG0003699	OG0003677	n0				HMAN.evm.TU.Chr12.728, HMAN.evm.TU.Chr12.729			PCOS.g9391	SCAV.g110
N4.HOG0003700	OG0003678	n0				HMAN.evm.TU.Chr4.605				
N4.HOG0003701	OG0003679	n0				HMAN.evm.TU.Chr12.931			PCOS.g9259	SCAV.g327
N4.HOG0003702	OG0003680	n0				HMAN.evm.TU.Chr7.511			PCOS.g9545	SCAV.g453
N4.HOG0003703	OG0003681	n6							PCOS.g5350	SCAV.g12592
N4.HOG0003704	OG0003681	n8							PCOS.g5351	SCAV.g12590
N4.HOG0003705	OG0003682	n0				HMAN.evm.TU.Chr4.58			PCOS.g5319	SCAV.g12121
N4.HOG0003706	OG0003683	n0				HMAN.evm.TU.Chr12.1006			PCOS.g9619, PCOS.g9620	SCAV.g8
N4.HOG0003707	OG0003684	n0				HMAN.evm.TU.Chr4.971			PCOS.g4952	SCAV.g12397
N4.HOG0003708	OG0003685	n0				HMAN.evm.TU.Chr4.1365			PCOS.g4611	SCAV.g13125
N4.HOG0003709	OG0003686	n0				HMAN.evm.TU.Chr4.1353			PCOS.g4602	SCAV.g13136
N4.HOG0003710	OG0003687	n0				HMAN.evm.TU.Chr4.1351			PCOS.g4600	SCAV.g13138
N4.HOG0003711	OG0003688	n0				HMAN.evm.TU.Chr7.342			PCOS.g9668	SCAV.g625
N4.HOG0003712	OG0003689	n0				HMAN.evm.TU.Chr4.1555			PCOS.g4812	SCAV.g13292
N4.HOG0003713	OG0003690	n0				HMAN.evm.TU.Chr4.1577			PCOS.g4823	SCAV.g13272
N4.HOG0003714	OG0003691	n0				HMAN.evm.TU.Chr12.825				SCAV.g192
N4.HOG0003715	OG0003692	n6				HMAN.evm.TU.Chr9.56			PCOS.g7049	SCAV.g6828
N4.HOG0003716	OG0003692	n8				HMAN.evm.TU.Chr12.647			PCOS.g9271	SCAV.g347
N4.HOG0003717	OG0003693	n0				HMAN.evm.TU.Chr4.934			PCOS.g5030	SCAV.g12437
N4.HOG0003718	OG0003694	n0				HMAN.evm.TU.Chr4.954			PCOS.g4928	SCAV.g12414
N4.HOG0003719	OG0003695	n0				HMAN.evm.TU.Chr4.983, HMAN.evm.TU.Unplaced1.302			PCOS.g4982	SCAV.g12370
N4.HOG0003720	OG0003696	n0				HMAN.evm.TU.Chr4.1498			PCOS.g4778	SCAV.g13245
N4.HOG0003721	OG0003697	n0				HMAN.evm.TU.Chr4.38			PCOS.g5183, PCOS.g5184, PCOS.g5185, PCOS.g5287	SCAV.g12102
N4.HOG0003722	OG0003698	n0				HMAN.evm.TU.Chr7.588			PCOS.g9571	SCAV.g399
N4.HOG0003723	OG0003699	n0				HMAN.evm.TU.Chr7.524			PCOS.g9212	SCAV.g464
N4.HOG0003724	OG0003700	n0				HMAN.evm.TU.Chr8.800, HMAN.evm.TU.Chr8.801			PCOS.g3434	SCAV.g2524
N4.HOG0003725	OG0003701	n0				HMAN.evm.TU.Chr8.4			PCOS.g2876	SCAV.g1314
N4.HOG0003726	OG0003702	n0				HMAN.evm.TU.Chr8.903, HMAN.evm.TU.Chr8.904			PCOS.g3410	SCAV.g1789, SCAV.g1790
N4.HOG0003727	OG0003703	n0				HMAN.evm.TU.Chr8.324			PCOS.g2913	SCAV.g2295
N4.HOG0003728	OG0003704	n0				HMAN.evm.TU.Chr8.99			PCOS.g2641	SCAV.g1215
N4.HOG0003729	OG0003705	n0				HMAN.evm.TU.Chr8.580, HMAN.evm.TU.Chr8.584			PCOS.g3178	SCAV.g2024
N4.HOG0003730	OG0003706	n0				HMAN.evm.TU.Chr8.108			PCOS.g2441	SCAV.g1207
N4.HOG0003731	OG0003707	n0				HMAN.evm.TU.Chr8.302, HMAN.evm.TU.Chr8.346, HMAN.evm.TU.Chr8.348			PCOS.g2678, PCOS.g2679	SCAV.g2276
N4.HOG0003732	OG0003708	n0				HMAN.evm.TU.Chr6.1123, HMAN.evm.TU.Unplaced154.2				SCAV.g15653
N4.HOG0003733	OG0003709	n0				HMAN.evm.TU.Chr8.773			PCOS.g3486	SCAV.g2552
N4.HOG0003734	OG0003710	n0				HMAN.evm.TU.Chr8.992			PCOS.g3108	SCAV.g2623
N4.HOG0003735	OG0003711	n0							PCOS.g2712	SCAV.g2310
N4.HOG0003736	OG0003712	n0				HMAN.evm.TU.Chr8.720			PCOS.g2961	SCAV.g1874
N4.HOG0003737	OG0003713	n0				HMAN.evm.TU.Chr8.456			PCOS.g2471	SCAV.g2155
N4.HOG0003738	OG0003714	n0				HMAN.evm.TU.Chr6.1006, HMAN.evm.TU.Chr6.1026			PCOS.g3145	SCAV.g15533, SCAV.g8329, SCAV.g8539
N4.HOG0003739	OG0003715	n0				HMAN.evm.TU.Chr8.973			PCOS.g3441	SCAV.g1859
N4.HOG0003740	OG0003716	n0				HMAN.evm.TU.Chr8.560			PCOS.g2924	SCAV.g2043
N4.HOG0003741	OG0003717	n5				HMAN.evm.TU.Chr2.678			PCOS.g11187	SCAV.g9594
N4.HOG0003742	OG0003717	n7				HMAN.evm.TU.Chr2.677			PCOS.g11121, PCOS.g11185	
N4.HOG0003743	OG0003718	n0				HMAN.evm.TU.Chr3.479				SCAV.g2880
N4.HOG0003744	OG0003719	n0				HMAN.evm.TU.Chr3.319, HMAN.evm.TU.Chr3.320			PCOS.g5636	SCAV.g1268, SCAV.g2950
N4.HOG0003745	OG0003720	n0				HMAN.evm.TU.Chr3.1149			PCOS.g6193	SCAV.g4216
N4.HOG0003746	OG0003721	n0				HMAN.evm.TU.Chr3.231				SCAV.g3017, SCAV.g3018
N4.HOG0003747	OG0003722	n0				HMAN.evm.TU.Chr3.509			PCOS.g5444	SCAV.g2794
N4.HOG0003748	OG0003723	n0				HMAN.evm.TU.Chr3.1487, HMAN.evm.TU.Chr5.133			PCOS.g6339	SCAV.g4806
N4.HOG0003749	OG0003724	n0				HMAN.evm.TU.Chr3.52			PCOS.g5503	SCAV.g2679
N4.HOG0003750	OG0003725	n0				HMAN.evm.TU.Chr2.701, HMAN.evm.TU.Chr3.198				SCAV.g3046, SCAV.g9572
N4.HOG0003751	OG0003726	n0				HMAN.evm.TU.Chr3.197			PCOS.g5795	SCAV.g3047
N4.HOG0003752	OG0003727	n0				HMAN.evm.TU.Chr3.1537, HMAN.evm.TU.Chr3.1542			PCOS.g3502	SCAV.g4838
N4.HOG0003753	OG0003728	n0				HMAN.evm.TU.Chr3.1532			PCOS.g6319	SCAV.g4832
N4.HOG0003754	OG0003729	n0				HMAN.evm.TU.Chr3.1462			PCOS.g6210	SCAV.g4774
N4.HOG0003755	OG0003730	n0				HMAN.evm.TU.Chr3.1461			PCOS.g6298	SCAV.g16005, SCAV.g4771
N4.HOG0003756	OG0003731	n0				HMAN.evm.TU.Chr3.1455, HMAN.evm.TU.Chr3.1458			PCOS.g6282, PCOS.g6302	SCAV.g4739
N4.HOG0003757	OG0003732	n0				HMAN.evm.TU.Chr3.680			PCOS.g5788	SCAV.g3214
N4.HOG0003758	OG0003733	n0				HMAN.evm.TU.Chr3.1576			PCOS.g6295	SCAV.g4854
N4.HOG0003759	OG0003734	n0				HMAN.evm.TU.Chr3.470			PCOS.g5917	SCAV.g2873
N4.HOG0003760	OG0003735	n0				HMAN.evm.TU.Chr3.648, HMAN.evm.TU.Chr3.649, HMAN.evm.TU.Chr4.1371			PCOS.g5772	SCAV.g3193
N4.HOG0003761	OG0003736	n0				HMAN.evm.TU.Chr3.701			PCOS.g5972	SCAV.g3235, SCAV.g3236
N4.HOG0003762	OG0003737	n0				HMAN.evm.TU.Chr3.612			PCOS.g5554	SCAV.g3169
N4.HOG0003763	OG0003738	n0				HMAN.evm.TU.Chr12.880			PCOS.g9605	SCAV.g239
N4.HOG0003764	OG0003739	n0				HMAN.evm.TU.Chr2.1031, HMAN.evm.TU.Chr2.1032				SCAV.g3619
N4.HOG0003765	OG0003740	n0				HMAN.evm.TU.Chr5.1392			PCOS.g1258	SCAV.g13458
N4.HOG0003766	OG0003741	n0				HMAN.evm.TU.Chr2.1322, HMAN.evm.TU.Chr2.1323			PCOS.g11699	SCAV.g3902
N4.HOG0003767	OG0003742	n0				HMAN.evm.TU.Chr2.236			PCOS.g11629	SCAV.g3465
N4.HOG0003768	OG0003743	n0				HMAN.evm.TU.Chr2.1047				SCAV.g3652, SCAV.g3653
N4.HOG0003769	OG0003744	n0				HMAN.evm.TU.Chr2.1388			PCOS.g11769	SCAV.g4496
N4.HOG0003770	OG0003745	n0				HMAN.evm.TU.Chr2.1431			PCOS.g11329	SCAV.g4537
N4.HOG0003771	OG0003746	n0				HMAN.evm.TU.Chr2.123			PCOS.g11603	SCAV.g3595
N4.HOG0003772	OG0003747	n0				HMAN.evm.TU.Chr4.696			PCOS.g11568	SCAV.g12003, SCAV.g12004, SCAV.g6455
N4.HOG0003773	OG0003748	n0				HMAN.evm.TU.Chr2.1635			PCOS.g11531	SCAV.g4066
N4.HOG0003774	OG0003749	n0				HMAN.evm.TU.Chr2.1174, HMAN.evm.TU.Chr2.1175			PCOS.g11536	SCAV.g3670
N4.HOG0003775	OG0003750	n0				HMAN.evm.TU.Chr3.817			PCOS.g12494	SCAV.g3352
N4.HOG0003776	OG0003751	n0				HMAN.evm.TU.Chr7.377			PCOS.g9496	SCAV.g585
N4.HOG0003777	OG0003752	n0				HMAN.evm.TU.Chr2.1281			PCOS.g11710	SCAV.g3946, SCAV.g6177
N4.HOG0003778	OG0003753	n0				HMAN.evm.TU.Chr5.972			PCOS.g1638	SCAV.g13808
N4.HOG0003779	OG0003754	n0				HMAN.evm.TU.Chr5.1398, HMAN.evm.TU.Chr5.1399			PCOS.g1249	SCAV.g13426
N4.HOG0003780	OG0003755	n0				HMAN.evm.TU.Chr5.245			PCOS.g2352	SCAV.g14441
N4.HOG0003781	OG0003756	n0				HMAN.evm.TU.Chr5.996			PCOS.g1779	SCAV.g13785
N4.HOG0003782	OG0003757	n4							PCOS.g1289	SCAV.g13450
N4.HOG0003783	OG0003757	n5							PCOS.g1288	SCAV.g13451
N4.HOG0003784	OG0003758	n0				HMAN.evm.TU.Chr5.1388			PCOS.g1159	SCAV.g13461
N4.HOG0003785	OG0003759	n0				HMAN.evm.TU.Chr5.270			PCOS.g2399	SCAV.g14473
N4.HOG0003786	OG0003760	n0				HMAN.evm.TU.Chr5.1225			PCOS.g1887	SCAV.g13610
N4.HOG0003787	OG0003761	n0							PCOS.g1571	SCAV.g13877
N4.HOG0003788	OG0003762	n0				HMAN.evm.TU.Chr5.754			PCOS.g1178	SCAV.g14031
N4.HOG0003789	OG0003763	n0				HMAN.evm.TU.Chr5.757			PCOS.g1472	SCAV.g14026, SCAV.g14035
N4.HOG0003790	OG0003764	n0				HMAN.evm.TU.Chr5.357, HMAN.evm.TU.Chr5.358			PCOS.g2263	SCAV.g14563
N4.HOG0003791	OG0003765	n0				HMAN.evm.TU.Chr5.372			PCOS.g2275	SCAV.g14588
N4.HOG0003792	OG0003766	n0				HMAN.evm.TU.Chr5.1149			PCOS.g1693	SCAV.g13643
N4.HOG0003793	OG0003767	n0				HMAN.evm.TU.Chr5.948			PCOS.g1614	SCAV.g13830
N4.HOG0003794	OG0003768	n0				HMAN.evm.TU.Chr5.497			PCOS.g2331	SCAV.g14671
N4.HOG0003795	OG0003769	n0				HMAN.evm.TU.Chr5.607			PCOS.g2173	
N4.HOG0003796	OG0003770	n0				HMAN.evm.TU.Chr5.15			PCOS.g1982	SCAV.g14159, SCAV.g5405
N4.HOG0003797	OG0003771	n0				HMAN.evm.TU.Chr1.521, HMAN.evm.TU.Chr6.843			PCOS.g11926	SCAV.g15442
