HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N5.HOG0001819	OG0000343	n9			EAND.evm.TU.Chr04.2937, EAND.evm.TU.ctg3313.1			NNAJ.FUN_019655, NNAJ.FUN_019656, NNAJ.FUN_019657, NNAJ.FUN_019658, NNAJ.FUN_019659, NNAJ.FUN_019660, NNAJ.FUN_019661, NNAJ.FUN_019662, NNAJ.FUN_019663, NNAJ.FUN_019664, NNAJ.FUN_019665, NNAJ.FUN_019666		
N5.HOG0001820	OG0000343	n22			EAND.evm.TU.Chr04.2941			NNAJ.FUN_019653, NNAJ.FUN_019654		
N5.HOG0001821	OG0000343	n26			EAND.evm.TU.Chr04.2942			NNAJ.FUN_019652		
N5.HOG0001822	OG0000343	n27			EAND.evm.TU.Chr04.2938, EAND.evm.TU.Chr04.2939, EAND.evm.TU.Chr04.2940, EAND.evm.TU.Chr08.1953			NNAJ.FUN_029008		
N5.HOG0001823	OG0000344	n7			EAND.evm.TU.Chr09.1039			NNAJ.FUN_031554		
N5.HOG0001824	OG0000344	n14						NNAJ.FUN_007497, NNAJ.FUN_016069, NNAJ.FUN_023520, NNAJ.FUN_024071, NNAJ.FUN_031529, NNAJ.FUN_046311		
N5.HOG0001825	OG0000344	n20						NNAJ.FUN_018292, NNAJ.FUN_031555, NNAJ.FUN_035453, NNAJ.FUN_040239		
N5.HOG0001826	OG0000344	n25						NNAJ.FUN_018849		
N5.HOG0001827	OG0000344	n26						NNAJ.FUN_024075		
N5.HOG0001828	OG0000345	n0			EAND.evm.TU.Chr03.1639			NNAJ.FUN_009544, NNAJ.FUN_009548, NNAJ.FUN_009579		
N5.HOG0001829	OG0000346	n3						NNAJ.FUN_008359		
N5.HOG0001830	OG0000346	n7						NNAJ.FUN_007681, NNAJ.FUN_007687, NNAJ.FUN_008343		
N5.HOG0001831	OG0000346	n13			EAND.evm.TU.Chr05.204, EAND.evm.TU.ctg2272.2			NNAJ.FUN_008348, NNAJ.FUN_008354		
N5.HOG0001832	OG0000346	n16			EAND.evm.TU.Chr05.205			NNAJ.FUN_008346, NNAJ.FUN_008347, NNAJ.FUN_008352, NNAJ.FUN_008353		
N5.HOG0001833	OG0000346	n20			EAND.evm.TU.Chr05.194, EAND.evm.TU.Chr05.195, EAND.evm.TU.Chr05.197			NNAJ.FUN_008341, NNAJ.FUN_008344, NNAJ.FUN_008345, NNAJ.FUN_008351, NNAJ.FUN_008360, NNAJ.FUN_008361		
N5.HOG0001834	OG0000347	n1			EAND.evm.TU.ctg1295.6			NNAJ.FUN_005163, NNAJ.FUN_005164		
N5.HOG0001835	OG0000347	n5			EAND.evm.TU.Chr05.2199, EAND.evm.TU.ctg1295.2			NNAJ.FUN_005170, NNAJ.FUN_005172		
N5.HOG0001836	OG0000347	n23			EAND.evm.TU.ctg1295.4, EAND.evm.TU.ctg1295.5			NNAJ.FUN_005165, NNAJ.FUN_005166, NNAJ.FUN_005167, NNAJ.FUN_005168, NNAJ.FUN_005173, NNAJ.FUN_005174		
N5.HOG0001837	OG0000351	n5			EAND.evm.TU.Chr04.1416			NNAJ.FUN_022285		
N5.HOG0001838	OG0000351	n8			EAND.evm.TU.Chr11.1241, EAND.evm.TU.ctg5210.1			NNAJ.FUN_028882		
N5.HOG0001839	OG0000351	n13			EAND.evm.TU.Chr11.492			NNAJ.FUN_030636		
N5.HOG0001840	OG0000351	n15						NNAJ.FUN_035859		
N5.HOG0001841	OG0000351	n18			EAND.evm.TU.Chr11.1159			NNAJ.FUN_028741		
N5.HOG0001842	OG0000351	n19						NNAJ.FUN_047243		
N5.HOG0001843	OG0000351	n24						NNAJ.FUN_017992		
N5.HOG0001844	OG0000351	n26			EAND.evm.TU.Chr09.860			NNAJ.FUN_017991		
N5.HOG0001845	OG0000351	n28			EAND.evm.TU.Chr01.1638			NNAJ.FUN_002881		
N5.HOG0001846	OG0000352	n2			EAND.evm.TU.Chr08.61			NNAJ.FUN_031678		
N5.HOG0001847	OG0000352	n5			EAND.evm.TU.Chr01.1593			NNAJ.FUN_002771		
N5.HOG0001848	OG0000352	n12			EAND.evm.TU.Chr01.1792			NNAJ.FUN_003128		
N5.HOG0001849	OG0000352	n14			EAND.evm.TU.Chr04.713			NNAJ.FUN_034150		
N5.HOG0001850	OG0000352	n16			EAND.evm.TU.Chr08.494			NNAJ.FUN_032195		
N5.HOG0001851	OG0000352	n23			EAND.evm.TU.Chr01.2505			NNAJ.FUN_004576		
N5.HOG0001852	OG0000352	n24			EAND.evm.TU.Chr01.2448			NNAJ.FUN_004439		
N5.HOG0001853	OG0000353	n0			EAND.evm.TU.Chr09.1729			NNAJ.FUN_016518, NNAJ.FUN_016519, NNAJ.FUN_016521, NNAJ.FUN_016522		
N5.HOG0001854	OG0000354	n0			EAND.evm.TU.Chr05.511, EAND.evm.TU.ctg1713.2			NNAJ.FUN_008067, NNAJ.FUN_008068, NNAJ.FUN_008069		
N5.HOG0001855	OG0000355	n3			EAND.evm.TU.Chr02.543			NNAJ.FUN_036196		
N5.HOG0001856	OG0000355	n7			EAND.evm.TU.Chr03.2056			NNAJ.FUN_010353		
N5.HOG0001857	OG0000355	n10			EAND.evm.TU.Chr11.129			NNAJ.FUN_030073		
N5.HOG0001858	OG0000355	n17			EAND.evm.TU.Chr03.2782, EAND.evm.TU.Chr03.2783, EAND.evm.TU.Chr03.2785, EAND.evm.TU.ctg3727.1, EAND.evm.TU.ctg4892.1, EAND.evm.TU.ctg5271.2					
N5.HOG0001859	OG0000355	n23			EAND.evm.TU.Chr03.2787, EAND.evm.TU.ctg3872.1			NNAJ.FUN_011714		
N5.HOG0001860	OG0000355	n25			EAND.evm.TU.Chr03.2786			NNAJ.FUN_011706, NNAJ.FUN_011711		
N5.HOG0001861	OG0000355	n27			EAND.evm.TU.Chr01.2162			NNAJ.FUN_003904, NNAJ.FUN_035012		
N5.HOG0001862	OG0000356	n1			EAND.evm.TU.Chr06.938			NNAJ.FUN_040812		
N5.HOG0001863	OG0000356	n6			EAND.evm.TU.Chr07.1867			NNAJ.FUN_015638, NNAJ.FUN_040814		
N5.HOG0001864	OG0000356	n11			EAND.evm.TU.Chr04.1026			NNAJ.FUN_033550		
N5.HOG0001865	OG0000356	n14						NNAJ.FUN_022741		
N5.HOG0001866	OG0000356	n15			EAND.evm.TU.Chr04.711			NNAJ.FUN_034160		
N5.HOG0001867	OG0000356	n19			EAND.evm.TU.Chr07.519			NNAJ.FUN_013210, NNAJ.FUN_013212, NNAJ.FUN_018865		
N5.HOG0001868	OG0000356	n24			EAND.evm.TU.Chr01.2841			NNAJ.FUN_024911		
N5.HOG0001869	OG0000356	n28			EAND.evm.TU.Chr09.1293			NNAJ.FUN_017173		
N5.HOG0001870	OG0000356	n29			EAND.evm.TU.Chr03.1268			NNAJ.FUN_008899		
N5.HOG0001871	OG0000357	n5			EAND.evm.TU.Chr10.869			NNAJ.FUN_026849, NNAJ.FUN_026851		
N5.HOG0001872	OG0000357	n12			EAND.evm.TU.Chr08.2019			NNAJ.FUN_047532		
N5.HOG0001873	OG0000357	n15			EAND.evm.TU.Chr11.1141, EAND.evm.TU.Chr11.1142			NNAJ.FUN_028701		
N5.HOG0001874	OG0000357	n22			EAND.evm.TU.Chr11.261			NNAJ.FUN_030288		
N5.HOG0001875	OG0000357	n26						NNAJ.FUN_016540		
N5.HOG0001876	OG0000357	n27			EAND.evm.TU.Chr09.1717			NNAJ.FUN_016541		
N5.HOG0001877	OG0000358	n3			EAND.evm.TU.Chr03.2156			NNAJ.FUN_010531, NNAJ.FUN_015515, NNAJ.FUN_040212		
N5.HOG0001878	OG0000358	n12			EAND.evm.TU.Chr01.2923, EAND.evm.TU.ctg3646.1, EAND.evm.TU.ctg3646.2			NNAJ.FUN_036812		
N5.HOG0001879	OG0000358	n19			EAND.evm.TU.Chr02.2471			NNAJ.FUN_038573		
N5.HOG0001880	OG0000358	n22			EAND.evm.TU.Chr01.3177, EAND.evm.TU.ctg3603.1			NNAJ.FUN_024555		
N5.HOG0001881	OG0000358	n27			EAND.evm.TU.Chr08.1724, EAND.evm.TU.Chr08.1897			NNAJ.FUN_046952		
N5.HOG0001882	OG0000359	n11			EAND.evm.TU.ctg2613.2			NNAJ.FUN_042892		
N5.HOG0001883	OG0000359	n13			EAND.evm.TU.Chr04.2620, EAND.evm.TU.Chr06.1270, EAND.evm.TU.Chr06.1271, EAND.evm.TU.Chr06.1274, EAND.evm.TU.Chr06.1275			NNAJ.FUN_042889		
N5.HOG0001884	OG0000359	n18			EAND.evm.TU.Chr01.3036			NNAJ.FUN_042890, NNAJ.FUN_042891		
N5.HOG0001885	OG0000359	n26			EAND.evm.TU.Chr11.1171			NNAJ.FUN_028764		
N5.HOG0001886	OG0000359	n27			EAND.evm.TU.Chr11.1167			NNAJ.FUN_028758		
N5.HOG0001887	OG0000360	n7			EAND.evm.TU.Chr06.1628, EAND.evm.TU.Chr09.1085					
N5.HOG0001888	OG0000360	n16			EAND.evm.TU.Chr02.586, EAND.evm.TU.Chr05.1239, EAND.evm.TU.Chr09.385					
N5.HOG0001889	OG0000360	n28			EAND.evm.TU.Chr08.842					
N5.HOG0001890	OG0000361	n11			EAND.evm.TU.Chr07.1913			NNAJ.FUN_015716		
N5.HOG0001891	OG0000361	n12			EAND.evm.TU.Chr02.2605			NNAJ.FUN_038830		
N5.HOG0001892	OG0000361	n14			EAND.evm.TU.Chr09.1189			NNAJ.FUN_017392		
N5.HOG0001893	OG0000361	n17						NNAJ.FUN_004157		
N5.HOG0001894	OG0000361	n20			EAND.evm.TU.Chr08.683			NNAJ.FUN_015725, NNAJ.FUN_031857		
N5.HOG0001895	OG0000361	n25			EAND.evm.TU.Chr10.191			NNAJ.FUN_028138		
N5.HOG0001896	OG0000361	n28			EAND.evm.TU.ctg555.19					
N5.HOG0001897	OG0000362	n6			EAND.evm.TU.Chr04.3045, EAND.evm.TU.ctg4151.1			NNAJ.FUN_019536		
N5.HOG0001898	OG0000362	n12			EAND.evm.TU.Chr04.3046, EAND.evm.TU.Chr04.3047, EAND.evm.TU.Chr11.1, EAND.evm.TU.ctg4151.2			NNAJ.FUN_019534, NNAJ.FUN_019535		
N5.HOG0001899	OG0000362	n23			EAND.evm.TU.Chr01.370, EAND.evm.TU.Chr01.371, EAND.evm.TU.Chr01.372			NNAJ.FUN_000291		
N5.HOG0001900	OG0000362	n26			EAND.evm.TU.Chr01.369			NNAJ.FUN_000288, NNAJ.FUN_000289, NNAJ.FUN_000290		
N5.HOG0001901	OG0000363	n3						NNAJ.FUN_003425, NNAJ.FUN_007251, NNAJ.FUN_008603, NNAJ.FUN_009028, NNAJ.FUN_009845, NNAJ.FUN_013080, NNAJ.FUN_018443, NNAJ.FUN_018662, NNAJ.FUN_019698, NNAJ.FUN_020699, NNAJ.FUN_030844, NNAJ.FUN_042236, NNAJ.FUN_042340, NNAJ.FUN_042710, NNAJ.FUN_044566		
N5.HOG0001902	OG0000363	n19						NNAJ.FUN_023743		
N5.HOG0001903	OG0000363	n20						NNAJ.FUN_030153		
N5.HOG0001904	OG0000363	n23						NNAJ.FUN_013079, NNAJ.FUN_013390, NNAJ.FUN_013768, NNAJ.FUN_042785, NNAJ.FUN_045770		
N5.HOG0001905	OG0000363	n28						NNAJ.FUN_004138, NNAJ.FUN_011815		
N5.HOG0001906	OG0000364	n11			EAND.evm.TU.Chr02.2545			NNAJ.FUN_038729		
N5.HOG0001907	OG0000364	n12			EAND.evm.TU.Chr02.2546, EAND.evm.TU.Chr07.221			NNAJ.FUN_038730		
N5.HOG0001908	OG0000364	n14			EAND.evm.TU.Chr01.3824, EAND.evm.TU.Chr04.2579			NNAJ.FUN_020223		
N5.HOG0001909	OG0000364	n20			EAND.evm.TU.Chr04.851			NNAJ.FUN_033799		
N5.HOG0001910	OG0000364	n21			EAND.evm.TU.Chr02.1768			NNAJ.FUN_023281		
N5.HOG0001911	OG0000364	n22			EAND.evm.TU.Chr03.509			NNAJ.FUN_045866		
N5.HOG0001912	OG0000365	n0			EAND.evm.TU.Chr03.1150			NNAJ.FUN_008542		
N5.HOG0001913	OG0000366	n0			EAND.evm.TU.Chr03.3124, EAND.evm.TU.Chr03.3125, EAND.evm.TU.Chr03.3128, EAND.evm.TU.Chr03.3129, EAND.evm.TU.Chr03.3130, EAND.evm.TU.Chr03.3131, EAND.evm.TU.Chr03.3132, EAND.evm.TU.Chr03.3133, EAND.evm.TU.Chr03.3134, EAND.evm.TU.Chr03.3135			NNAJ.FUN_012056, NNAJ.FUN_012057, NNAJ.FUN_012058, NNAJ.FUN_012059, NNAJ.FUN_012060, NNAJ.FUN_012061, NNAJ.FUN_012062, NNAJ.FUN_012063, NNAJ.FUN_012064, NNAJ.FUN_012065		
N5.HOG0001914	OG0000367	n2						NNAJ.FUN_029416		
N5.HOG0001915	OG0000367	n4			EAND.evm.TU.Chr01.1975			NNAJ.FUN_003505		
N5.HOG0001916	OG0000367	n8						NNAJ.FUN_044779		
N5.HOG0001917	OG0000368	n1			EAND.evm.TU.Chr05.2194, EAND.evm.TU.ctg1295.9			NNAJ.FUN_005162, NNAJ.FUN_005980		
N5.HOG0001918	OG0000368	n5			EAND.evm.TU.Chr02.1931, EAND.evm.TU.Chr03.1210, EAND.evm.TU.Chr03.1606, EAND.evm.TU.Chr03.2303, EAND.evm.TU.Chr05.2285, EAND.evm.TU.Chr10.1964, EAND.evm.TU.Chr10.1965, EAND.evm.TU.ctg1295.7, EAND.evm.TU.ctg1295.8, EAND.evm.TU.ctg1494.1, EAND.evm.TU.ctg1973.1, EAND.evm.TU.ctg821.3			NNAJ.FUN_000856, NNAJ.FUN_006149, NNAJ.FUN_007664, NNAJ.FUN_010808, NNAJ.FUN_020362, NNAJ.FUN_020508, NNAJ.FUN_024609, NNAJ.FUN_041530, NNAJ.FUN_045654		
N5.HOG0001919	OG0000369	n5			EAND.evm.TU.Chr04.2997			NNAJ.FUN_019587		
N5.HOG0001920	OG0000369	n10			EAND.evm.TU.Chr04.2996			NNAJ.FUN_019588		
N5.HOG0001921	OG0000370	n11						NNAJ.FUN_015852, NNAJ.FUN_035495, NNAJ.FUN_035497, NNAJ.FUN_035522, NNAJ.FUN_040120, NNAJ.FUN_040121, NNAJ.FUN_044497, NNAJ.FUN_044498		
N5.HOG0001922	OG0000370	n26			EAND.evm.TU.Chr05.579			NNAJ.FUN_007983, NNAJ.FUN_036701, NNAJ.FUN_040081, NNAJ.FUN_040082		
N5.HOG0001923	OG0000373	n6			EAND.evm.TU.Chr06.2163			NNAJ.FUN_044272		
N5.HOG0001924	OG0000373	n7			EAND.evm.TU.Chr06.69			NNAJ.FUN_042248, NNAJ.FUN_042249		
N5.HOG0001925	OG0000373	n9			EAND.evm.TU.Chr08.1531			NNAJ.FUN_046327		
N5.HOG0001926	OG0000373	n16			EAND.evm.TU.Chr03.2607			NNAJ.FUN_011405		
N5.HOG0001927	OG0000373	n19			EAND.evm.TU.Chr05.1146			NNAJ.FUN_006808		
N5.HOG0001928	OG0000373	n27			EAND.evm.TU.Chr03.2646			NNAJ.FUN_011485		
N5.HOG0001929	OG0000373	n28			EAND.evm.TU.Chr02.2640			NNAJ.FUN_038865		
N5.HOG0001930	OG0000374	n5			EAND.evm.TU.Chr02.2912			NNAJ.FUN_014973, NNAJ.FUN_039449, NNAJ.FUN_039450, NNAJ.FUN_039451		
N5.HOG0001931	OG0000374	n12			EAND.evm.TU.Chr07.1500			NNAJ.FUN_014971, NNAJ.FUN_014974		
N5.HOG0001932	OG0000374	n17						NNAJ.FUN_001916		
N5.HOG0001933	OG0000374	n19			EAND.evm.TU.Chr03.2125			NNAJ.FUN_010486		
N5.HOG0001934	OG0000374	n25			EAND.evm.TU.Chr04.2823			NNAJ.FUN_019849		
N5.HOG0001935	OG0000374	n26			EAND.evm.TU.Chr03.1810			NNAJ.FUN_009925, NNAJ.FUN_009926		
N5.HOG0001936	OG0000375	n4			EAND.evm.TU.Chr09.1269			NNAJ.FUN_017233		
N5.HOG0001937	OG0000375	n9			EAND.evm.TU.Chr06.1188			NNAJ.FUN_040502		
N5.HOG0001938	OG0000375	n15			EAND.evm.TU.Chr11.1094			NNAJ.FUN_028637		
N5.HOG0001939	OG0000375	n16			EAND.evm.TU.Chr07.1395			NNAJ.FUN_014812		
N5.HOG0001940	OG0000375	n17			EAND.evm.TU.Chr06.329			NNAJ.FUN_041781		
N5.HOG0001941	OG0000375	n22			EAND.evm.TU.Chr03.2504			NNAJ.FUN_011223		
N5.HOG0001942	OG0000375	n25						NNAJ.FUN_007854		
N5.HOG0001943	OG0000375	n27			EAND.evm.TU.Chr07.913					
N5.HOG0001944	OG0000376	n13			EAND.evm.TU.Chr01.1274			NNAJ.FUN_002173		
N5.HOG0001945	OG0000376	n16			EAND.evm.TU.Chr08.1302			NNAJ.FUN_047212		
N5.HOG0001946	OG0000376	n21			EAND.evm.TU.Chr05.1376			NNAJ.FUN_006260		
N5.HOG0001947	OG0000376	n24						NNAJ.FUN_013489		
N5.HOG0001948	OG0000376	n26			EAND.evm.TU.Chr02.1801			NNAJ.FUN_023244		
N5.HOG0001949	OG0000377	n0			EAND.evm.TU.Chr03.2045, EAND.evm.TU.Chr06.1396, EAND.evm.TU.Chr07.1322, EAND.evm.TU.Chr07.1552, EAND.evm.TU.Chr08.1301, EAND.evm.TU.Chr08.2050, EAND.evm.TU.Chr09.595, EAND.evm.TU.Chr11.1336					
N5.HOG0001950	OG0000378	n24			EAND.evm.TU.Chr04.2551			NNAJ.FUN_020260		
N5.HOG0001951	OG0000378	n25			EAND.evm.TU.Chr04.2552			NNAJ.FUN_020259		
N5.HOG0001952	OG0000380	n4			EAND.evm.TU.Chr08.949			NNAJ.FUN_003174, NNAJ.FUN_033236		
N5.HOG0001953	OG0000380	n11			EAND.evm.TU.Chr10.597			NNAJ.FUN_027953		
N5.HOG0001954	OG0000380	n18			EAND.evm.TU.Chr02.2991			NNAJ.FUN_039312		
N5.HOG0001955	OG0000380	n20			EAND.evm.TU.Chr03.2743			NNAJ.FUN_011634		
N5.HOG0001956	OG0000380	n22			EAND.evm.TU.ctg2098.2			NNAJ.FUN_031821		
N5.HOG0001957	OG0000380	n24			EAND.evm.TU.Chr03.2904			NNAJ.FUN_011934		
N5.HOG0001958	OG0000381	n7			EAND.evm.TU.Chr01.2503, EAND.evm.TU.Chr01.2508			NNAJ.FUN_004581		
N5.HOG0001959	OG0000381	n9			EAND.evm.TU.Chr03.852			NNAJ.FUN_031196, NNAJ.FUN_031197, NNAJ.FUN_031198		
N5.HOG0001960	OG0000382	n0			EAND.evm.TU.ctg924.7			NNAJ.FUN_044557		
N5.HOG0001961	OG0000383	n0			EAND.evm.TU.Chr02.79					
N5.HOG0001962	OG0000384	n0						NNAJ.FUN_035155, NNAJ.FUN_035157, NNAJ.FUN_035168, NNAJ.FUN_035169		
N5.HOG0001963	OG0000385	n8						NNAJ.FUN_024442, NNAJ.FUN_034799		
N5.HOG0001964	OG0000385	n13			EAND.evm.TU.Chr05.361, EAND.evm.TU.Chr08.2007, EAND.evm.TU.Chr08.2009, EAND.evm.TU.ctg301.2			NNAJ.FUN_008207		
N5.HOG0001965	OG0000385	n20			EAND.evm.TU.Chr06.1950			NNAJ.FUN_044117		
N5.HOG0001966	OG0000385	n21			EAND.evm.TU.Chr06.21			NNAJ.FUN_042300		
N5.HOG0001967	OG0000385	n24						NNAJ.FUN_015979		
N5.HOG0001968	OG0000386	n9			EAND.evm.TU.Chr09.3			NNAJ.FUN_042749		
N5.HOG0001969	OG0000386	n12			EAND.evm.TU.Chr09.4			NNAJ.FUN_019394		
N5.HOG0001970	OG0000386	n14			EAND.evm.TU.ctg666.1			NNAJ.FUN_019399, NNAJ.FUN_019401, NNAJ.FUN_019403, NNAJ.FUN_019405, NNAJ.FUN_019407		
N5.HOG0001971	OG0000386	n19			EAND.evm.TU.Chr06.2104			NNAJ.FUN_009866, NNAJ.FUN_042745		
N5.HOG0001972	OG0000386	n26			EAND.evm.TU.Chr02.184			NNAJ.FUN_036591		
N5.HOG0001973	OG0000386	n28			EAND.evm.TU.Chr02.183					
N5.HOG0001974	OG0000387	n2			EAND.evm.TU.Chr01.575			NNAJ.FUN_000879		
N5.HOG0001975	OG0000387	n5			EAND.evm.TU.Chr07.1435, EAND.evm.TU.Chr07.1437, EAND.evm.TU.ctg3750.2			NNAJ.FUN_014867		
N5.HOG0001976	OG0000388	n0			EAND.evm.TU.Chr02.3483, EAND.evm.TU.Chr06.82			NNAJ.FUN_031432		
N5.HOG0001977	OG0000389	n9			EAND.evm.TU.Chr01.431			NNAJ.FUN_000447		
N5.HOG0001978	OG0000389	n11			EAND.evm.TU.ctg4275.1			NNAJ.FUN_000448		
N5.HOG0001979	OG0000389	n13			EAND.evm.TU.Chr01.432, EAND.evm.TU.Chr01.433, EAND.evm.TU.Chr01.434, EAND.evm.TU.Chr01.436			NNAJ.FUN_000438, NNAJ.FUN_000439, NNAJ.FUN_000442, NNAJ.FUN_000443, NNAJ.FUN_012361		
N5.HOG0001980	OG0000389	n26			EAND.evm.TU.Chr06.2013			NNAJ.FUN_044025		
N5.HOG0001981	OG0000389	n27			EAND.evm.TU.Chr04.2212			NNAJ.FUN_020830, NNAJ.FUN_020831		
N5.HOG0001982	OG0000390	n3			EAND.evm.TU.Chr01.3254, EAND.evm.TU.Chr03.1476, EAND.evm.TU.Chr05.300			NNAJ.FUN_045789		
N5.HOG0001983	OG0000390	n10			EAND.evm.TU.Chr04.2196, EAND.evm.TU.Chr05.2099, EAND.evm.TU.Chr11.417					
N5.HOG0001984	OG0000390	n13			EAND.evm.TU.Chr03.1475, EAND.evm.TU.Chr03.1739, EAND.evm.TU.Chr03.2247, EAND.evm.TU.Chr05.1465, EAND.evm.TU.Chr06.1532, EAND.evm.TU.Chr08.859					
N5.HOG0001985	OG0000390	n19			EAND.evm.TU.Chr01.2065, EAND.evm.TU.Chr03.1435, EAND.evm.TU.Chr03.1675					
N5.HOG0001986	OG0000390	n21			EAND.evm.TU.Chr01.2594, EAND.evm.TU.Chr03.554, EAND.evm.TU.Chr03.555, EAND.evm.TU.Chr05.1622, EAND.evm.TU.Chr07.712, EAND.evm.TU.Chr08.1015			NNAJ.FUN_043202		
N5.HOG0001987	OG0000391	n3			EAND.evm.TU.ctg1023.2, EAND.evm.TU.ctg1023.4, EAND.evm.TU.ctg3544.1			NNAJ.FUN_008415		
N5.HOG0001988	OG0000391	n6			EAND.evm.TU.Chr09.5			NNAJ.FUN_008414		
N5.HOG0001989	OG0000391	n9			EAND.evm.TU.ctg1043.2, EAND.evm.TU.ctg1224.2, EAND.evm.TU.ctg1819.5			NNAJ.FUN_008291		
N5.HOG0001990	OG0000391	n13			EAND.evm.TU.Chr05.262, EAND.evm.TU.Chr05.287, EAND.evm.TU.ctg1819.3, EAND.evm.TU.ctg1819.4, EAND.evm.TU.ctg1852.1, EAND.evm.TU.ctg3996.2			NNAJ.FUN_008268		
N5.HOG0001991	OG0000391	n19			EAND.evm.TU.Chr05.286, EAND.evm.TU.ctg1852.2			NNAJ.FUN_008266, NNAJ.FUN_008270, NNAJ.FUN_008294		
N5.HOG0001992	OG0000391	n23			EAND.evm.TU.Chr05.218, EAND.evm.TU.ctg1043.3, EAND.evm.TU.ctg1224.3, EAND.evm.TU.ctg1224.4, EAND.evm.TU.ctg1819.2, EAND.evm.TU.ctg1819.6			NNAJ.FUN_008293		
N5.HOG0001993	OG0000392	n1						NNAJ.FUN_005105		
N5.HOG0001994	OG0000392	n8						NNAJ.FUN_005061, NNAJ.FUN_005118, NNAJ.FUN_005119, NNAJ.FUN_005120, NNAJ.FUN_005121		
N5.HOG0001995	OG0000392	n13			EAND.evm.TU.Chr05.2153, EAND.evm.TU.Chr05.2229, EAND.evm.TU.Chr05.2230			NNAJ.FUN_005108, NNAJ.FUN_005109		
N5.HOG0001996	OG0000392	n17			EAND.evm.TU.Chr05.2154, EAND.evm.TU.Chr05.2155, EAND.evm.TU.Chr05.2157, EAND.evm.TU.Chr05.2159, EAND.evm.TU.Chr05.2231, EAND.evm.TU.Chr05.2232, EAND.evm.TU.Chr05.2235			NNAJ.FUN_005110, NNAJ.FUN_005112, NNAJ.FUN_005113, NNAJ.FUN_005114, NNAJ.FUN_005116, NNAJ.FUN_005117		
N5.HOG0001997	OG0000393	n0			EAND.evm.TU.Chr09.309, EAND.evm.TU.Chr09.311, EAND.evm.TU.Chr09.312, EAND.evm.TU.Chr09.313, EAND.evm.TU.Chr09.372, EAND.evm.TU.ctg3836.1			NNAJ.FUN_019007, NNAJ.FUN_019008, NNAJ.FUN_019009, NNAJ.FUN_019010, NNAJ.FUN_019011, NNAJ.FUN_019012, NNAJ.FUN_019047, NNAJ.FUN_019048, NNAJ.FUN_019049, NNAJ.FUN_019050, NNAJ.FUN_019053		
N5.HOG0001998	OG0000396	n5			EAND.evm.TU.Chr03.66			NNAJ.FUN_044862		
N5.HOG0001999	OG0000396	n7			EAND.evm.TU.Chr06.1820			NNAJ.FUN_043581		
N5.HOG0002000	OG0000396	n11			EAND.evm.TU.Chr07.412			NNAJ.FUN_012884		
N5.HOG0002001	OG0000396	n15			EAND.evm.TU.Chr01.3651			NNAJ.FUN_025370		
N5.HOG0002002	OG0000396	n18						NNAJ.FUN_025368		
N5.HOG0002003	OG0000396	n21			EAND.evm.TU.Chr04.2528			NNAJ.FUN_020304, NNAJ.FUN_020305		
N5.HOG0002004	OG0000396	n26			EAND.evm.TU.Chr03.1393			NNAJ.FUN_008974		
N5.HOG0002005	OG0000398	n2			EAND.evm.TU.Chr01.2654			NNAJ.FUN_004810		
N5.HOG0002006	OG0000398	n6			EAND.evm.TU.Chr03.2076			NNAJ.FUN_010396, NNAJ.FUN_010397		
N5.HOG0002007	OG0000398	n9			EAND.evm.TU.Chr09.1725			NNAJ.FUN_016528, NNAJ.FUN_016529, NNAJ.FUN_043831		
N5.HOG0002008	OG0000398	n14			EAND.evm.TU.Chr03.870			NNAJ.FUN_031158		
N5.HOG0002009	OG0000398	n20			EAND.evm.TU.Chr04.1769			NNAJ.FUN_021664		
N5.HOG0002010	OG0000398	n23						NNAJ.FUN_021663		
N5.HOG0002011	OG0000398	n24			EAND.evm.TU.Chr03.2082			NNAJ.FUN_010406, NNAJ.FUN_010407		
N5.HOG0002012	OG0000399	n14			EAND.evm.TU.Chr02.3067			NNAJ.FUN_039530		
N5.HOG0002013	OG0000399	n15			EAND.evm.TU.Chr01.3469, EAND.evm.TU.Chr01.3489, EAND.evm.TU.Chr01.3491, EAND.evm.TU.Chr04.2688, EAND.evm.TU.Chr04.2690, EAND.evm.TU.Chr04.2691, EAND.evm.TU.Chr04.2698, EAND.evm.TU.Chr04.2716, EAND.evm.TU.ctg3082.2, EAND.evm.TU.ctg3434.1, EAND.evm.TU.ctg4401.1			NNAJ.FUN_020038, NNAJ.FUN_020041, NNAJ.FUN_020042		
N5.HOG0002014	OG0000400	n5			EAND.evm.TU.Chr04.1850			NNAJ.FUN_021529, NNAJ.FUN_046358		
N5.HOG0002015	OG0000400	n10						NNAJ.FUN_000825		
N5.HOG0002016	OG0000400	n12			EAND.evm.TU.Chr01.545			NNAJ.FUN_000828		
N5.HOG0002017	OG0000400	n14						NNAJ.FUN_000822		
N5.HOG0002018	OG0000400	n18						NNAJ.FUN_027513		
N5.HOG0002019	OG0000400	n19						NNAJ.FUN_046359		
N5.HOG0002020	OG0000400	n21			EAND.evm.TU.Chr09.676			NNAJ.FUN_018336, NNAJ.FUN_018339		
N5.HOG0002021	OG0000400	n24			EAND.evm.TU.Chr10.219			NNAJ.FUN_001126, NNAJ.FUN_028187, NNAJ.FUN_028190		
