HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N6.HOG0001827	OG0001630	n0				HMAN.evm.TU.Chr10.180				SCAV.g6586
N6.HOG0001828	OG0001631	n0				HMAN.evm.TU.Chr3.1331, HMAN.evm.TU.Chr3.1337				SCAV.g4667, SCAV.g4679
N6.HOG0001829	OG0001632	n0				HMAN.evm.TU.Chr5.1025				SCAV.g13664
N6.HOG0001830	OG0001634	n0				HMAN.evm.TU.Chr11.317				SCAV.g5258
N6.HOG0001831	OG0001635	n0								SCAV.g3920
N6.HOG0001832	OG0001636	n0				HMAN.evm.TU.Chr4.268				
N6.HOG0001833	OG0001638	n0				HMAN.evm.TU.Chr5.1108				SCAV.g13701
N6.HOG0001834	OG0001639	n0				HMAN.evm.TU.Chr13.261				SCAV.g3880, SCAV.g3921, SCAV.g3925, SCAV.g3926, SCAV.g5373
N6.HOG0001835	OG0001640	n0				HMAN.evm.TU.Chr1.1097				SCAV.g11165, SCAV.g11168, SCAV.g11288
N6.HOG0001836	OG0001641	n0				HMAN.evm.TU.Chr9.277				SCAV.g6607, SCAV.g6612
N6.HOG0001837	OG0001642	n0				HMAN.evm.TU.Chr1.271, HMAN.evm.TU.Chr1.272				SCAV.g10382
N6.HOG0001838	OG0001643	n0				HMAN.evm.TU.Chr9.1091				
N6.HOG0001839	OG0001644	n0				HMAN.evm.TU.Chr6.223				SCAV.g15261
N6.HOG0001840	OG0001645	n3				HMAN.evm.TU.Chr6.1200				SCAV.g15738
N6.HOG0001841	OG0001645	n4				HMAN.evm.TU.Chr6.1201				SCAV.g15711
N6.HOG0001842	OG0001646	n0				HMAN.evm.TU.Chr7.915				SCAV.g9654
N6.HOG0001843	OG0001647	n0				HMAN.evm.TU.Chr2.1250				SCAV.g3969
N6.HOG0001844	OG0001648	n7				HMAN.evm.TU.Chr6.427				SCAV.g15085, SCAV.g6813
N6.HOG0001845	OG0001648	n11				HMAN.evm.TU.Chr2.1048, HMAN.evm.TU.Chr5.215				SCAV.g3639
N6.HOG0001846	OG0001649	n2				HMAN.evm.TU.Chr7.122				SCAV.g6984
N6.HOG0001847	OG0001649	n4				HMAN.evm.TU.Chr7.668				SCAV.g10029
N6.HOG0001848	OG0001651	n0				HMAN.evm.TU.Chr11.1129				SCAV.g8421
N6.HOG0001849	OG0001652	n8				HMAN.evm.TU.Chr1.617				SCAV.g10677
N6.HOG0001850	OG0001652	n11				HMAN.evm.TU.Chr1.1085				SCAV.g11278
N6.HOG0001851	OG0001653	n0				HMAN.evm.TU.Chr5.745				SCAV.g14022
N6.HOG0001852	OG0001654	n0				HMAN.evm.TU.Chr10.809				SCAV.g1467
N6.HOG0001853	OG0001655	n0				HMAN.evm.TU.Chr10.99				SCAV.g8662
N6.HOG0001854	OG0001656	n0				HMAN.evm.TU.Chr6.445, HMAN.evm.TU.Unplaced224.1				SCAV.g15066
N6.HOG0001855	OG0001657	n2				HMAN.evm.TU.Chr10.45				SCAV.g8612
N6.HOG0001856	OG0001657	n6				HMAN.evm.TU.Chr10.56				SCAV.g8614
N6.HOG0001857	OG0001658	n0				HMAN.evm.TU.Chr1.1126				SCAV.g11324
N6.HOG0001858	OG0001659	n0				HMAN.evm.TU.Chr1.1485, HMAN.evm.TU.Chr6.115				SCAV.g14758
N6.HOG0001859	OG0001660	n0				HMAN.evm.TU.Chr4.1511, HMAN.evm.TU.Chr4.1512				SCAV.g13246
N6.HOG0001860	OG0001661	n0				HMAN.evm.TU.Chr8.779				SCAV.g2545
N6.HOG0001861	OG0001662	n0				HMAN.evm.TU.Chr6.3				SCAV.g14816
N6.HOG0001862	OG0001663	n0				HMAN.evm.TU.Chr8.618				SCAV.g1992
N6.HOG0001863	OG0001664	n1				HMAN.evm.TU.Chr11.1111				SCAV.g7546
N6.HOG0001864	OG0001664	n7				HMAN.evm.TU.Chr1.1602				SCAV.g11413
N6.HOG0001865	OG0001665	n0				HMAN.evm.TU.Chr5.364				
N6.HOG0001866	OG0001666	n0								SCAV.g12678
N6.HOG0001867	OG0001667	n0								SCAV.g10911
N6.HOG0001868	OG0001668	n2				HMAN.evm.TU.Chr11.117				SCAV.g5071
N6.HOG0001869	OG0001668	n3				HMAN.evm.TU.Chr11.500, HMAN.evm.TU.Chr12.595, HMAN.evm.TU.Chr12.597				SCAV.g5866, SCAV.g8500
N6.HOG0001870	OG0001669	n0				HMAN.evm.TU.Chr9.870				SCAV.g7824
N6.HOG0001871	OG0001670	n0				HMAN.evm.TU.Chr5.161				SCAV.g14337
N6.HOG0001872	OG0001671	n0				HMAN.evm.TU.Chr4.14, HMAN.evm.TU.Chr4.15				SCAV.g12078
N6.HOG0001873	OG0001673	n0				HMAN.evm.TU.Chr13.713				SCAV.g8064
N6.HOG0001874	OG0001674	n1				HMAN.evm.TU.Chr4.1016				SCAV.g12334
N6.HOG0001875	OG0001674	n9				HMAN.evm.TU.Chr11.719				SCAV.g5600
N6.HOG0001876	OG0001675	n0				HMAN.evm.TU.Chr7.593				SCAV.g411
N6.HOG0001877	OG0001676	n4				HMAN.evm.TU.Chr1.1123				SCAV.g11321
N6.HOG0001878	OG0001676	n5				HMAN.evm.TU.Chr12.1005				SCAV.g31
N6.HOG0001879	OG0001677	n6				HMAN.evm.TU.Chr5.1177				SCAV.g13665
N6.HOG0001880	OG0001677	n9				HMAN.evm.TU.Chr5.1019, HMAN.evm.TU.Chr5.1020, HMAN.evm.TU.Chr5.1031, HMAN.evm.TU.Chr5.1178				
N6.HOG0001881	OG0001678	n0				HMAN.evm.TU.Chr2.420, HMAN.evm.TU.Chr2.421				
N6.HOG0001882	OG0001679	n0				HMAN.evm.TU.Chr12.104				SCAV.g7420
N6.HOG0001883	OG0001680	n0				HMAN.evm.TU.Chr6.603				SCAV.g14924
N6.HOG0001884	OG0001681	n10				HMAN.evm.TU.Chr13.137				SCAV.g5420
N6.HOG0001885	OG0001681	n12				HMAN.evm.TU.Chr10.689				SCAV.g2452
N6.HOG0001886	OG0001682	n0				HMAN.evm.TU.Chr10.129				SCAV.g8649
N6.HOG0001887	OG0001683	n0				HMAN.evm.TU.Chr10.426				SCAV.g950
N6.HOG0001888	OG0001684	n0				HMAN.evm.TU.Chr12.419				SCAV.g7179
N6.HOG0001889	OG0001685	n0				HMAN.evm.TU.Chr1.138, HMAN.evm.TU.Chr1.139, HMAN.evm.TU.Chr11.644				SCAV.g10275
N6.HOG0001890	OG0001686	n0				HMAN.evm.TU.Unplaced2.86				SCAV.g7217
N6.HOG0001891	OG0001687	n0				HMAN.evm.TU.Chr9.1083				SCAV.g8543
N6.HOG0001892	OG0001688	n0				HMAN.evm.TU.Chr1.917				SCAV.g11007
N6.HOG0001893	OG0001689	n0				HMAN.evm.TU.Chr5.51				SCAV.g14241
N6.HOG0001894	OG0001690	n0				HMAN.evm.TU.Chr2.454, HMAN.evm.TU.Chr2.863, HMAN.evm.TU.Chr2.867, HMAN.evm.TU.Chr2.869, HMAN.evm.TU.Chr2.870, HMAN.evm.TU.Chr2.872, HMAN.evm.TU.Chr2.873, HMAN.evm.TU.Chr2.890, HMAN.evm.TU.Chr2.898				SCAV.g9206
N6.HOG0001895	OG0001691	n0				HMAN.evm.TU.Chr7.391				SCAV.g575
N6.HOG0001896	OG0001692	n0				HMAN.evm.TU.Chr9.155				SCAV.g6773
N6.HOG0001897	OG0001693	n0				HMAN.evm.TU.Chr9.334				
N6.HOG0001898	OG0001694	n0				HMAN.evm.TU.Chr2.1500				SCAV.g4600
N6.HOG0001899	OG0001695	n2				HMAN.evm.TU.Chr9.530				SCAV.g6319
N6.HOG0001900	OG0001695	n5				HMAN.evm.TU.Chr5.1285				SCAV.g13562
N6.HOG0001901	OG0001696	n0				HMAN.evm.TU.Chr8.59				SCAV.g1253
N6.HOG0001902	OG0001697	n0				HMAN.evm.TU.Chr7.911				
N6.HOG0001903	OG0001698	n0				HMAN.evm.TU.Chr11.769				SCAV.g5663
N6.HOG0001904	OG0001699	n3				HMAN.evm.TU.Chr9.644				SCAV.g6244
N6.HOG0001905	OG0001699	n5				HMAN.evm.TU.Chr5.997				SCAV.g13784
N6.HOG0001906	OG0001700	n3				HMAN.evm.TU.Chr8.311, HMAN.evm.TU.Chr8.312				SCAV.g2313, SCAV.g8903
N6.HOG0001907	OG0001701	n2								SCAV.g12967
N6.HOG0001908	OG0001701	n4								SCAV.g12016
N6.HOG0001909	OG0001702	n0				HMAN.evm.TU.Chr11.172, HMAN.evm.TU.Chr11.173				SCAV.g5135
N6.HOG0001910	OG0001703	n0				HMAN.evm.TU.Chr12.924				SCAV.g47
N6.HOG0001911	OG0001704	n0				HMAN.evm.TU.Chr3.1144				SCAV.g4225
N6.HOG0001912	OG0001706	n4				HMAN.evm.TU.Chr6.1100				SCAV.g15636
N6.HOG0001913	OG0001706	n5				HMAN.evm.TU.Chr11.155, HMAN.evm.TU.Chr11.156, HMAN.evm.TU.Chr11.157, HMAN.evm.TU.Chr2.192, HMAN.evm.TU.Chr2.193, HMAN.evm.TU.Chr2.194, HMAN.evm.TU.Chr2.196, HMAN.evm.TU.Chr2.227, HMAN.evm.TU.Chr8.205				SCAV.g5133
N6.HOG0001914	OG0001707	n0								SCAV.g6981
N6.HOG0001915	OG0001708	n0				HMAN.evm.TU.Chr7.743				SCAV.g12913
N6.HOG0001916	OG0001709	n0				HMAN.evm.TU.Chr10.773				
N6.HOG0001917	OG0001710	n0				HMAN.evm.TU.Chr4.1302				SCAV.g12653
N6.HOG0001918	OG0001711	n0				HMAN.evm.TU.Chr6.860				
N6.HOG0001919	OG0001712	n2				HMAN.evm.TU.Chr10.90				SCAV.g8667
N6.HOG0001920	OG0001712	n4				HMAN.evm.TU.Chr3.212				SCAV.g3035
N6.HOG0001921	OG0001713	n0				HMAN.evm.TU.Chr6.519				
N6.HOG0001922	OG0001714	n0				HMAN.evm.TU.Chr7.683				SCAV.g10086, SCAV.g1514
N6.HOG0001923	OG0001715	n0				HMAN.evm.TU.Chr8.1175				SCAV.g2595
N6.HOG0001924	OG0001716	n0				HMAN.evm.TU.Chr13.769				SCAV.g8331
N6.HOG0001925	OG0001717	n0				HMAN.evm.TU.Chr9.868				SCAV.g7822
N6.HOG0001926	OG0001718	n0				HMAN.evm.TU.Chr9.19				SCAV.g6847
N6.HOG0001927	OG0001719	n0				HMAN.evm.TU.Chr6.268				SCAV.g15228
N6.HOG0001928	OG0001720	n0				HMAN.evm.TU.Chr4.1352				SCAV.g13137
N6.HOG0001929	OG0001721	n0								SCAV.g12572
N6.HOG0001930	OG0001722	n1				HMAN.evm.TU.Chr8.793				SCAV.g2530
N6.HOG0001931	OG0001722	n9								SCAV.g12101
N6.HOG0001932	OG0001722	n11				HMAN.evm.TU.Chr7.1002, HMAN.evm.TU.Chr7.1003				SCAV.g9017
N6.HOG0001933	OG0001723	n0				HMAN.evm.TU.Chr7.314				SCAV.g653
N6.HOG0001934	OG0001724	n4				HMAN.evm.TU.Chr7.928				SCAV.g9857
N6.HOG0001935	OG0001724	n5				HMAN.evm.TU.Chr4.1201, HMAN.evm.TU.Chr4.1203, HMAN.evm.TU.Chr4.1207, HMAN.evm.TU.Chr4.1208, HMAN.evm.TU.Chr4.1209, HMAN.evm.TU.Chr4.1210, HMAN.evm.TU.Chr8.891				SCAV.g12734, SCAV.g12735
N6.HOG0001936	OG0001725	n0				HMAN.evm.TU.Chr1.1302				SCAV.g11696
N6.HOG0001937	OG0001726	n0				HMAN.evm.TU.Chr1.688, HMAN.evm.TU.Chr1.689				SCAV.g10781
N6.HOG0001938	OG0001727	n0				HMAN.evm.TU.Chr5.563, HMAN.evm.TU.Chr6.437				SCAV.g15078
N6.HOG0001939	OG0001728	n0								SCAV.g15643
N6.HOG0001940	OG0001730	n0				HMAN.evm.TU.Chr7.1021, HMAN.evm.TU.Chr7.1022, HMAN.evm.TU.Chr7.1034				SCAV.g9002
N6.HOG0001941	OG0001731	n2				HMAN.evm.TU.Chr1.1440				SCAV.g11592
N6.HOG0001942	OG0001731	n4				HMAN.evm.TU.Chr1.120				SCAV.g10252
N6.HOG0001943	OG0001732	n10				HMAN.evm.TU.Chr5.1371				SCAV.g13478
N6.HOG0001944	OG0001732	n13								SCAV.g12342
N6.HOG0001945	OG0001733	n0				HMAN.evm.TU.Chr12.1021				SCAV.g11
N6.HOG0001946	OG0001734	n3								SCAV.g7114
N6.HOG0001947	OG0001734	n4				HMAN.evm.TU.Chr5.222				SCAV.g14416, SCAV.g8495
N6.HOG0001948	OG0001735	n2				HMAN.evm.TU.Chr8.798				SCAV.g2526
N6.HOG0001949	OG0001735	n5								SCAV.g12650
N6.HOG0001950	OG0001736	n0				HMAN.evm.TU.Chr8.711				SCAV.g1885
N6.HOG0001951	OG0001737	n0				HMAN.evm.TU.Chr13.163				SCAV.g5399
N6.HOG0001952	OG0001738	n3				HMAN.evm.TU.Chr5.1051				SCAV.g13753
N6.HOG0001953	OG0001738	n4				HMAN.evm.TU.Chr5.1061				SCAV.g13742
N6.HOG0001954	OG0001739	n0				HMAN.evm.TU.Chr12.26				SCAV.g6342, SCAV.g7469
N6.HOG0001955	OG0001740	n6				HMAN.evm.TU.Chr11.1037				SCAV.g7690
N6.HOG0001956	OG0001740	n7				HMAN.evm.TU.Chr11.1038				SCAV.g7687
N6.HOG0001957	OG0001740	n9				HMAN.evm.TU.Chr11.1032, HMAN.evm.TU.Chr11.1033				
N6.HOG0001958	OG0001740	n11				HMAN.evm.TU.Chr11.1034				SCAV.g7688
N6.HOG0001959	OG0001740	n12				HMAN.evm.TU.Chr11.1035, HMAN.evm.TU.Chr11.1036				SCAV.g7689
N6.HOG0001960	OG0001741	n0				HMAN.evm.TU.Chr4.348, HMAN.evm.TU.Chr4.349				SCAV.g13000
N6.HOG0001961	OG0001742	n0				HMAN.evm.TU.Chr1.698				SCAV.g10789
N6.HOG0001962	OG0001743	n10				HMAN.evm.TU.Chr9.363				
N6.HOG0001963	OG0001743	n11				HMAN.evm.TU.Chr8.624				SCAV.g1986
N6.HOG0001964	OG0001744	n12				HMAN.evm.TU.Chr11.532				SCAV.g5894
N6.HOG0001965	OG0001744	n13				HMAN.evm.TU.Chr11.533				SCAV.g5896
N6.HOG0001966	OG0001745	n2				HMAN.evm.TU.Chr4.1047				SCAV.g12302
N6.HOG0001967	OG0001745	n5				HMAN.evm.TU.Chr11.906				SCAV.g7588
N6.HOG0001968	OG0001746	n0				HMAN.evm.TU.Chr3.1378				SCAV.g4655
N6.HOG0001969	OG0001747	n0				HMAN.evm.TU.Chr5.1360				SCAV.g13530
N6.HOG0001970	OG0001748	n0				HMAN.evm.TU.Chr6.265				SCAV.g15231
N6.HOG0001971	OG0001749	n10								SCAV.g2500
N6.HOG0001972	OG0001749	n12								SCAV.g2499
N6.HOG0001973	OG0001750	n0				HMAN.evm.TU.Chr3.286, HMAN.evm.TU.Chr3.418				SCAV.g2982
N6.HOG0001974	OG0001751	n0				HMAN.evm.TU.Chr12.1009				SCAV.g6
N6.HOG0001975	OG0001752	n0				HMAN.evm.TU.Chr3.1686				SCAV.g4950
N6.HOG0001976	OG0001753	n0				HMAN.evm.TU.Chr4.383				SCAV.g10825, SCAV.g10826, SCAV.g10827, SCAV.g13027, SCAV.g1503, SCAV.g6080, SCAV.g6081, SCAV.g6131, SCAV.g6132, SCAV.g6133, SCAV.g6142
N6.HOG0001977	OG0001754	n0				HMAN.evm.TU.Unplaced2.25				
N6.HOG0001978	OG0001755	n0				HMAN.evm.TU.Chr7.249				SCAV.g9358, SCAV.g9528
N6.HOG0001979	OG0001756	n0				HMAN.evm.TU.Chr11.707				SCAV.g5588
N6.HOG0001980	OG0001757	n0				HMAN.evm.TU.Chr5.654				
N6.HOG0001981	OG0001758	n0				HMAN.evm.TU.Chr10.946				SCAV.g1354
N6.HOG0001982	OG0001759	n0				HMAN.evm.TU.Chr10.372				SCAV.g937
N6.HOG0001983	OG0001760	n0				HMAN.evm.TU.Chr10.473				SCAV.g997
N6.HOG0001984	OG0001761	n6				HMAN.evm.TU.Chr11.467				SCAV.g5933
N6.HOG0001985	OG0001761	n7				HMAN.evm.TU.Chr11.469				SCAV.g5932
N6.HOG0001986	OG0001762	n0				HMAN.evm.TU.Chr9.11				SCAV.g6856
N6.HOG0001987	OG0001763	n0				HMAN.evm.TU.Chr13.660				SCAV.g8152, SCAV.g8153
N6.HOG0001988	OG0001764	n0				HMAN.evm.TU.Chr2.1009				SCAV.g15622
N6.HOG0001989	OG0001765	n0				HMAN.evm.TU.Chr2.697				SCAV.g9573
N6.HOG0001990	OG0001766	n4				HMAN.evm.TU.Chr12.723				SCAV.g105
N6.HOG0001991	OG0001766	n5				HMAN.evm.TU.Chr1.1283				SCAV.g11710
N6.HOG0001992	OG0001767	n7				HMAN.evm.TU.Chr2.1444				SCAV.g4552
N6.HOG0001993	OG0001767	n10				HMAN.evm.TU.Chr1.1428, HMAN.evm.TU.Chr1.1429				SCAV.g11600
N6.HOG0001994	OG0001768	n0				HMAN.evm.TU.Chr11.489				SCAV.g5851
N6.HOG0001995	OG0001769	n1								SCAV.g7707
N6.HOG0001996	OG0001769	n8				HMAN.evm.TU.Chr11.264, HMAN.evm.TU.Unplaced2.127				SCAV.g5206
N6.HOG0001997	OG0001770	n0				HMAN.evm.TU.Chr11.360, HMAN.evm.TU.Chr11.361				SCAV.g6041
N6.HOG0001998	OG0001771	n2				HMAN.evm.TU.Chr6.107				
N6.HOG0001999	OG0001771	n4				HMAN.evm.TU.Chr6.106				
N6.HOG0002000	OG0001772	n0				HMAN.evm.TU.Chr11.299, HMAN.evm.TU.Chr11.300, HMAN.evm.TU.Chr11.301				SCAV.g5236
N6.HOG0002001	OG0001773	n2				HMAN.evm.TU.Chr11.445				SCAV.g5956
N6.HOG0002002	OG0001773	n5				HMAN.evm.TU.Chr11.898				SCAV.g7699
N6.HOG0002003	OG0001774	n10				HMAN.evm.TU.Chr11.856				
N6.HOG0002004	OG0001774	n11				HMAN.evm.TU.Chr11.858				
N6.HOG0002005	OG0001774	n12				HMAN.evm.TU.Chr11.241				SCAV.g5147
N6.HOG0002006	OG0001775	n0				HMAN.evm.TU.Chr12.720				SCAV.g102
N6.HOG0002007	OG0001776	n0				HMAN.evm.TU.Chr12.894				SCAV.g231, SCAV.g6867
N6.HOG0002008	OG0001777	n0				HMAN.evm.TU.Chr4.16, HMAN.evm.TU.Chr4.17				SCAV.g12081
N6.HOG0002009	OG0001778	n0				HMAN.evm.TU.Chr6.348				SCAV.g15157
N6.HOG0002010	OG0001779	n0				HMAN.evm.TU.Chr8.370				SCAV.g2234
N6.HOG0002011	OG0001780	n0				HMAN.evm.TU.Chr8.806				SCAV.g1557
N6.HOG0002012	OG0001781	n0				HMAN.evm.TU.Chr8.697				SCAV.g1898
N6.HOG0002013	OG0001782	n0				HMAN.evm.TU.Chr8.382				SCAV.g2226
N6.HOG0002014	OG0001783	n0				HMAN.evm.TU.Chr8.37				SCAV.g1236
N6.HOG0002015	OG0001784	n0				HMAN.evm.TU.Chr3.332, HMAN.evm.TU.Chr4.708				SCAV.g2938, SCAV.g2984
N6.HOG0002016	OG0001785	n0				HMAN.evm.TU.Chr3.143				SCAV.g3096
N6.HOG0002017	OG0001786	n12								SCAV.g4925
N6.HOG0002018	OG0001786	n13								SCAV.g4897
N6.HOG0002019	OG0001787	n0				HMAN.evm.TU.Chr3.655, HMAN.evm.TU.Chr3.671				SCAV.g3200
N6.HOG0002020	OG0001788	n0								SCAV.g3213
N6.HOG0002021	OG0001789	n0				HMAN.evm.TU.Chr1.1361				SCAV.g11665
N6.HOG0002022	OG0001790	n0				HMAN.evm.TU.Chr4.1336, HMAN.evm.TU.Chr4.1373, HMAN.evm.TU.Chr4.1398, HMAN.evm.TU.Chr5.131, HMAN.evm.TU.Unplaced388.1				SCAV.g12209, SCAV.g12219
N6.HOG0002023	OG0001791	n0								SCAV.g3813
N6.HOG0002024	OG0001792	n0				HMAN.evm.TU.Chr2.1505				SCAV.g4121
N6.HOG0002025	OG0001793	n0				HMAN.evm.TU.Chr12.1027				SCAV.g15
N6.HOG0002026	OG0001794	n0								SCAV.g4489
N6.HOG0002027	OG0001795	n0				HMAN.evm.TU.Chr7.471				SCAV.g494
N6.HOG0002028	OG0001796	n0				HMAN.evm.TU.Chr7.393				SCAV.g573
N6.HOG0002029	OG0001797	n0				HMAN.evm.TU.Chr2.1114				SCAV.g3746
N6.HOG0002030	OG0001798	n0				HMAN.evm.TU.Chr5.320				SCAV.g14523
N6.HOG0002031	OG0001799	n0				HMAN.evm.TU.Chr5.549				SCAV.g14186
N6.HOG0002032	OG0001800	n0				HMAN.evm.TU.Chr5.934				SCAV.g13843
N6.HOG0002033	OG0001801	n0				HMAN.evm.TU.Chr5.1354				SCAV.g13484
N6.HOG0002034	OG0001802	n0				HMAN.evm.TU.Chr5.773, HMAN.evm.TU.Chr5.844				SCAV.g13943, SCAV.g14013
N6.HOG0002035	OG0001803	n0				HMAN.evm.TU.Chr5.367				SCAV.g14571
N6.HOG0002036	OG0001804	n0				HMAN.evm.TU.Chr5.905				SCAV.g13866
N6.HOG0002037	OG0001805	n0				HMAN.evm.TU.Chr5.100				SCAV.g14294
N6.HOG0002038	OG0001806	n4				HMAN.evm.TU.Chr5.793				SCAV.g13994
N6.HOG0002039	OG0001806	n5				HMAN.evm.TU.Chr5.794, HMAN.evm.TU.Chr5.795, HMAN.evm.TU.Chr5.796, HMAN.evm.TU.Chr5.798				SCAV.g13993
N6.HOG0002040	OG0001807	n7				HMAN.evm.TU.Chr7.1128				SCAV.g9785
N6.HOG0002041	OG0001807	n8				HMAN.evm.TU.Chr10.140				SCAV.g1141, SCAV.g1143, SCAV.g1165, SCAV.g8632, SCAV.g8633, SCAV.g8639
N6.HOG0002042	OG0001808	n0				HMAN.evm.TU.Chr6.367, HMAN.evm.TU.Chr6.368				SCAV.g15137
N6.HOG0002043	OG0001809	n0				HMAN.evm.TU.Chr6.1146				SCAV.g15666
N6.HOG0002044	OG0001810	n0				HMAN.evm.TU.Chr6.520				SCAV.g15002
N6.HOG0002045	OG0001811	n0				HMAN.evm.TU.Chr6.19				SCAV.g14825
N6.HOG0002046	OG0001812	n11				HMAN.evm.TU.Chr6.449				SCAV.g15064
N6.HOG0002047	OG0001812	n12				HMAN.evm.TU.Chr6.458				SCAV.g15077
N6.HOG0002048	OG0001813	n0				HMAN.evm.TU.Chr6.1255				SCAV.g15805
N6.HOG0002049	OG0001814	n0				HMAN.evm.TU.Chr10.685				SCAV.g2453
N6.HOG0002050	OG0001815	n0				HMAN.evm.TU.Chr11.401				SCAV.g5996
N6.HOG0002051	OG0001816	n0				HMAN.evm.TU.Chr11.1116				SCAV.g7541
N6.HOG0002052	OG0001817	n0				HMAN.evm.TU.Chr13.497				SCAV.g8302
N6.HOG0002053	OG0001818	n0				HMAN.evm.TU.Chr10.300, HMAN.evm.TU.Chr10.301, HMAN.evm.TU.Chr11.470, HMAN.evm.TU.Unplaced328.1				SCAV.g799
N6.HOG0002054	OG0001819	n0				HMAN.evm.TU.Chr4.776				SCAV.g11776
N6.HOG0002055	OG0001820	n0				HMAN.evm.TU.Chr4.216				SCAV.g12866
N6.HOG0002056	OG0001821	n2				HMAN.evm.TU.Chr6.270				SCAV.g15226
N6.HOG0002057	OG0001821	n4				HMAN.evm.TU.Chr7.222				SCAV.g9727
N6.HOG0002058	OG0001822	n0				HMAN.evm.TU.Chr2.1130				SCAV.g3717
N6.HOG0002059	OG0001823	n0				HMAN.evm.TU.Chr2.1525				SCAV.g8618
N6.HOG0002060	OG0001824	n0				HMAN.evm.TU.Chr6.653				SCAV.g14882
N6.HOG0002061	OG0001826	n0				HMAN.evm.TU.Chr5.286				SCAV.g14488
N6.HOG0002062	OG0001827	n0				HMAN.evm.TU.Chr2.668				SCAV.g9605
N6.HOG0002063	OG0001828	n0				HMAN.evm.TU.Chr8.527				SCAV.g2079
N6.HOG0002064	OG0001830	n0				HMAN.evm.TU.Chr6.422				SCAV.g15090
N6.HOG0002065	OG0001833	n0				HMAN.evm.TU.Chr6.1147				SCAV.g15665
N6.HOG0002066	OG0001836	n0				HMAN.evm.TU.Chr8.591, HMAN.evm.TU.Unplaced83.2				SCAV.g2015
N6.HOG0002067	OG0001838	n0				HMAN.evm.TU.Chr7.2				SCAV.g6874
N6.HOG0002068	OG0001840	n0				HMAN.evm.TU.Chr6.622, HMAN.evm.TU.Chr6.623				SCAV.g14913
N6.HOG0002069	OG0001842	n0				HMAN.evm.TU.Chr2.563				SCAV.g9132
N6.HOG0002070	OG0001844	n0				HMAN.evm.TU.Chr1.846				SCAV.g11077
N6.HOG0002071	OG0001845	n0				HMAN.evm.TU.Chr8.376				SCAV.g2247
N6.HOG0002072	OG0001847	n0				HMAN.evm.TU.Chr5.483, HMAN.evm.TU.Chr5.484, HMAN.evm.TU.Chr5.485				SCAV.g14660
N6.HOG0002073	OG0001853	n0				HMAN.evm.TU.Chr1.218				SCAV.g10341
N6.HOG0002074	OG0001854	n0				HMAN.evm.TU.Chr4.495, HMAN.evm.TU.Chr4.496, HMAN.evm.TU.Chr4.497				SCAV.g12614, SCAV.g12615
N6.HOG0002075	OG0001857	n0				HMAN.evm.TU.Chr13.270				
N6.HOG0002076	OG0001859	n1				HMAN.evm.TU.Chr1.316				SCAV.g10419
N6.HOG0002077	OG0001859	n4				HMAN.evm.TU.Chr1.394				SCAV.g10463
N6.HOG0002078	OG0001859	n5				HMAN.evm.TU.Chr1.324, HMAN.evm.TU.Chr1.326, HMAN.evm.TU.Chr1.327, HMAN.evm.TU.Chr1.328, HMAN.evm.TU.Chr1.329				SCAV.g10425
N6.HOG0002079	OG0001859	n10				HMAN.evm.TU.Chr1.311, HMAN.evm.TU.Chr1.312, HMAN.evm.TU.Chr1.313, HMAN.evm.TU.Chr1.314, HMAN.evm.TU.Chr1.315				
N6.HOG0002080	OG0001860	n0				HMAN.evm.TU.Chr10.455, HMAN.evm.TU.Chr3.1696, HMAN.evm.TU.Chr5.1342				SCAV.g14341, SCAV.g14393, SCAV.g14394, SCAV.g14396, SCAV.g14406, SCAV.g14408, SCAV.g9671
N6.HOG0002081	OG0001868	n4				HMAN.evm.TU.Chr5.874				SCAV.g11422, SCAV.g13899
N6.HOG0002082	OG0001868	n9				HMAN.evm.TU.Chr7.448				SCAV.g519
N6.HOG0002083	OG0001868	n11				HMAN.evm.TU.Chr12.573				SCAV.g7043
N6.HOG0002084	OG0001869	n0				HMAN.evm.TU.Chr4.925				SCAV.g12445
N6.HOG0002085	OG0001872	n1				HMAN.evm.TU.Chr10.264, HMAN.evm.TU.Chr10.265, HMAN.evm.TU.Chr10.267, HMAN.evm.TU.Chr10.268, HMAN.evm.TU.Chr10.296, HMAN.evm.TU.Chr10.5, HMAN.evm.TU.Chr10.642				SCAV.g788
N6.HOG0002086	OG0001873	n2				HMAN.evm.TU.Chr4.1084, HMAN.evm.TU.Chr4.1085				SCAV.g12266
N6.HOG0002087	OG0001873	n6				HMAN.evm.TU.Chr1.428				SCAV.g10498
N6.HOG0002088	OG0001873	n10				HMAN.evm.TU.Chr2.968				SCAV.g8840
N6.HOG0002089	OG0001875	n0				HMAN.evm.TU.Chr8.740				SCAV.g2587
N6.HOG0002090	OG0001876	n3				HMAN.evm.TU.Chr11.631, HMAN.evm.TU.Chr11.642, HMAN.evm.TU.Chr11.646				SCAV.g7512, SCAV.g7513, SCAV.g7514
N6.HOG0002091	OG0001876	n8				HMAN.evm.TU.Chr4.99				SCAV.g12770, SCAV.g5294, SCAV.g5307, SCAV.g5317
N6.HOG0002092	OG0001877	n0				HMAN.evm.TU.Chr8.1052				SCAV.g1667
